"participant","trialNumber","cue","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s1457",9,"linguistic",TRUE,FALSE,"fanpak","male","candleholder_large","fan","candleholder_dimin","fanpek","fanpak","fanpak","Female","test",40
"s1457",10,"linguistic",TRUE,FALSE,"ralpak","male_side","gate_large","ral","gate_dimin","ralpek","ralpak","ralpak","Female","test",40
"s1457",11,"linguistic",TRUE,TRUE,"pelpek","female","bokchoy_large","pel","bokchoy_dimin","pelpek","pelpak","pelpek","Female","test",40
"s1457",12,"linguistic",TRUE,TRUE,"rakpak","male_side","fox_large_male","rak","fox_dimin","rakpek","rakpak","rakpak","Female","test",40
"s1457",13,"linguistic",TRUE,TRUE,"ranpak","male","chair_large","ran","chair_dimin","ranpek","ranpak","ranpak","Female","test",40
"s1457",14,"linguistic",TRUE,TRUE,"wekpek","female_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Female","test",40
"s1457",15,"linguistic",TRUE,TRUE,"wekpek","male","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Female","test",40
"s1457",16,"linguistic",TRUE,FALSE,"fekpek","male_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female","test",40
"s1457",17,"linguistic",TRUE,TRUE,"ranpak","female","chair_large","ran","chair_dimin","ranpek","ranpak","ranpak","Female","test",40
"s1457",18,"linguistic",TRUE,TRUE,"wenpek","female_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",19,"linguistic",TRUE,TRUE,"wenpek","female","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",20,"linguistic",TRUE,FALSE,"falpak","male","fox_large_male","fal","fox_dimin","falpek","falpak","falpak","Female","test",40
"s1457",21,"linguistic",TRUE,FALSE,"falpak","female","fox_large_male","fal","fox_dimin","falpek","falpak","falpak","Female","test",40
"s1457",22,"linguistic",TRUE,FALSE,"fekpek","female_side","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female","test",40
"s1457",23,"linguistic",TRUE,TRUE,"wenpek","male","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",24,"linguistic",TRUE,TRUE,"wekpek","male_side","pitcher_large","wek","pitcher_dimin","wekpek","wekpak","wekpek","Female","test",40
"s1457",25,"linguistic",TRUE,FALSE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",26,"linguistic",TRUE,FALSE,"fekpek","male","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female","test",40
"s1457",27,"linguistic",TRUE,TRUE,"pelpek","male_side","bokchoy_large","pel","bokchoy_dimin","pelpek","pelpak","pelpek","Female","test",40
"s1457",28,"linguistic",TRUE,TRUE,"rakpak","female_side","fox_large_male","rak","fox_dimin","rakpek","rakpak","rakpak","Female","test",40
"s1457",29,"linguistic",TRUE,TRUE,"ranpak","female_side","chair_large","ran","chair_dimin","ranpek","ranpak","ranpak","Female","test",40
"s1457",30,"linguistic",TRUE,FALSE,"tekpek","male","mushroom_large","tek","mushroom_dimin","tekpek","tekpak","tekpek","Female","test",40
"s1457",31,"linguistic",TRUE,FALSE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",32,"linguistic",TRUE,TRUE,"wenpek","male","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",33,"linguistic",TRUE,TRUE,"wenpek","male_side","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",34,"linguistic",TRUE,FALSE,"ralpak","male","gate_large","ral","gate_dimin","ralpek","ralpak","ralpak","Female","test",40
"s1457",35,"linguistic",TRUE,FALSE,"fanpak","male_side","candleholder_large","fan","candleholder_dimin","fanpek","fanpak","fanpak","Female","test",40
"s1457",36,"linguistic",TRUE,FALSE,"ralpak","female","gate_large","ral","gate_dimin","ralpek","ralpak","ralpak","Female","test",40
"s1457",37,"linguistic",TRUE,FALSE,"tekpek","male_side","mushroom_large","tek","mushroom_dimin","tekpek","tekpak","tekpek","Female","test",40
"s1457",38,"linguistic",TRUE,TRUE,"pelpek","female_side","bokchoy_large","pel","bokchoy_dimin","pelpek","pelpak","pelpek","Female","test",40
"s1457",39,"linguistic",TRUE,TRUE,"rakpak","female","fox_large_male","rak","fox_dimin","rakpek","rakpak","rakpak","Female","test",40
"s1457",40,"linguistic",TRUE,TRUE,"ranpak","male_side","chair_large","ran","chair_dimin","ranpek","ranpak","ranpak","Female","test",40
"s1457",41,"linguistic",TRUE,FALSE,"fanpak","female_side","candleholder_large","fan","candleholder_dimin","fanpek","fanpak","fanpak","Female","test",40
"s1457",42,"linguistic",TRUE,FALSE,"wenpek","male","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",43,"linguistic",TRUE,FALSE,"tekpek","female","mushroom_large","tek","mushroom_dimin","tekpek","tekpak","tekpek","Female","test",40
"s1457",44,"linguistic",TRUE,TRUE,"pelpek","male","bokchoy_large","pel","bokchoy_dimin","pelpek","pelpak","pelpek","Female","test",40
"s1457",45,"linguistic",TRUE,FALSE,"ralpak","female_side","gate_large","ral","gate_dimin","ralpek","ralpak","ralpak","Female","test",40
"s1457",46,"linguistic",TRUE,TRUE,"wenpek","male_side","bokchoy_large","wen","bokchoy_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1457",47,"linguistic",TRUE,FALSE,"fekpek","female","bear_large_male","fek","bear_dimin","fekpek","fekpak","fekpek","Female","test",40
"s1457",48,"linguistic",TRUE,TRUE,"wenpek","female_side","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpek","Female","test",40
"s1463",1,"linguistic",TRUE,FALSE,"falpak","male_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female","test",36
"s1463",2,"linguistic",TRUE,TRUE,"fekpek","female","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpek","Female","test",36
"s1463",3,"linguistic",FALSE,TRUE,"ralpak","male","mushroom_large","ral","mushroom_dimin","ralpek","ralpak","ralpek","Female","test",36
"s1463",4,"linguistic",FALSE,TRUE,"pelpek","female_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female","test",36
"s1463",5,"linguistic",TRUE,FALSE,"wenpek","female","gate_large","wen","gate_dimin","wenpek","wenpak","wenpek","Female","test",36
"s1463",6,"linguistic",FALSE,FALSE,"tekpek","male","bear_large_male","tek","bear_dimin","tekpek","tekpak","tekpak","Female","test",36
"s1463",7,"linguistic",TRUE,TRUE,"ralpak","female","mushroom_large","ral","mushroom_dimin","ralpek","ralpak","ralpak","Female","test",36
"s1463",8,"linguistic",TRUE,TRUE,"fanpak","female_side","pitcher_large","fan","pitcher_dimin","fanpek","fanpak","fanpak","Female","test",36
"s1463",9,"linguistic",FALSE,FALSE,"tekpek","female_side","bear_large_male","tek","bear_dimin","tekpek","tekpak","tekpak","Female","test",36
"s1463",10,"linguistic",TRUE,FALSE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",36
"s1463",11,"linguistic",TRUE,TRUE,"rakpak","female_side","bokchoy_large","rak","bokchoy_dimin","rakpek","rakpak","rakpak","Female","test",36
"s1463",12,"linguistic",FALSE,FALSE,"wenpek","male","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpak","Female","test",36
"s1463",13,"linguistic",TRUE,TRUE,"fanpak","male_side","pitcher_large","fan","pitcher_dimin","fanpek","fanpak","fanpak","Female","test",36
"s1463",14,"linguistic",FALSE,FALSE,"ranpak","female_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpek","Female","test",36
"s1463",15,"linguistic",FALSE,TRUE,"pelpek","female","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female","test",36
"s1463",16,"linguistic",TRUE,TRUE,"wekpek","male","chair_large","wek","chair_dimin","wekpek","wekpak","wekpek","Female","test",36
"s1463",17,"linguistic",TRUE,FALSE,"wenpek","female","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",36
"s1463",18,"linguistic",TRUE,TRUE,"wekpek","male_side","chair_large","wek","chair_dimin","wekpek","wekpak","wekpek","Female","test",36
"s1463",19,"linguistic",FALSE,FALSE,"wenpek","female_side","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpak","Female","test",36
"s1463",20,"linguistic",FALSE,FALSE,"wenpek","male","gate_large","wen","gate_dimin","wenpek","wenpak","wenpak","Female","test",36
"s1463",21,"linguistic",FALSE,FALSE,"wenpek","male_side","gate_large","wen","gate_dimin","wenpek","wenpak","wenpak","Female","test",36
"s1463",22,"linguistic",TRUE,FALSE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",36
"s1463",23,"linguistic",TRUE,TRUE,"ralpak","female_side","mushroom_large","ral","mushroom_dimin","ralpek","ralpak","ralpak","Female","test",36
"s1463",24,"linguistic",TRUE,FALSE,"falpak","male","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female","test",36
"s1463",25,"linguistic",FALSE,TRUE,"fekpek","female_side","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpak","Female","test",36
"s1463",26,"linguistic",FALSE,TRUE,"fekpek","male_side","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpak","Female","test",36
"s1463",27,"linguistic",FALSE,FALSE,"wenpek","female_side","gate_large","wen","gate_dimin","wenpek","wenpak","wenpak","Female","test",36
"s1463",28,"linguistic",FALSE,FALSE,"tekpek","female","bear_large_male","tek","bear_dimin","tekpek","tekpak","tekpak","Female","test",36
"s1463",29,"linguistic",FALSE,FALSE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpek","Female","test",36
"s1463",30,"linguistic",TRUE,FALSE,"wenpek","male","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Female","test",36
"s1463",31,"linguistic",TRUE,TRUE,"rakpak","male_side","bokchoy_large","rak","bokchoy_dimin","rakpek","rakpak","rakpak","Female","test",36
"s1463",32,"linguistic",TRUE,FALSE,"falpak","female","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female","test",36
"s1463",33,"linguistic",TRUE,FALSE,"ranpak","male","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female","test",36
"s1463",34,"linguistic",FALSE,FALSE,"tekpek","male_side","bear_large_male","tek","bear_dimin","tekpek","tekpak","tekpak","Female","test",36
"s1463",35,"linguistic",TRUE,FALSE,"ranpak","female","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Female","test",36
"s1463",36,"linguistic",TRUE,TRUE,"pelpek","male","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpek","Female","test",36
"s1463",37,"linguistic",TRUE,FALSE,"wenpek","female","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpek","Female","test",36
"s1463",38,"linguistic",TRUE,FALSE,"falpak","female_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Female","test",36
"s1463",39,"linguistic",TRUE,TRUE,"fanpak","female","pitcher_large","fan","pitcher_dimin","fanpek","fanpak","fanpak","Female","test",36
"s1463",40,"linguistic",TRUE,TRUE,"ralpak","male_side","mushroom_large","ral","mushroom_dimin","ralpek","ralpak","ralpak","Female","test",36
"s1463",41,"linguistic",TRUE,TRUE,"wekpek","female","chair_large","wek","chair_dimin","wekpek","wekpak","wekpek","Female","test",36
"s1463",42,"linguistic",TRUE,TRUE,"wekpek","female_side","chair_large","wek","chair_dimin","wekpek","wekpak","wekpek","Female","test",36
"s1463",43,"linguistic",TRUE,TRUE,"fanpak","male","pitcher_large","fan","pitcher_dimin","fanpek","fanpak","fanpak","Female","test",36
"s1463",44,"linguistic",FALSE,FALSE,"wenpek","male_side","bear_large_male","wen","bear_dimin","wenpek","wenpak","wenpak","Female","test",36
"s1463",45,"linguistic",TRUE,TRUE,"fekpek","male","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpek","Female","test",36
"s1463",46,"linguistic",FALSE,TRUE,"pelpek","male_side","fox_large_male","pel","fox_dimin","pelpek","pelpak","pelpak","Female","test",36
"s1463",47,"linguistic",TRUE,TRUE,"rakpak","female","bokchoy_large","rak","bokchoy_dimin","rakpek","rakpak","rakpak","Female","test",36
"s1463",48,"linguistic",TRUE,TRUE,"rakpak","male","bokchoy_large","rak","bokchoy_dimin","rakpek","rakpak","rakpak","Female","test",36
"s1464",1,"linguistic",TRUE,TRUE,"rakpak","female_side","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Male","test",27
"s1464",2,"linguistic",TRUE,TRUE,"tekpek","female","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Male","test",27
"s1464",3,"linguistic",TRUE,TRUE,"ranpak","male","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male","test",27
"s1464",4,"linguistic",FALSE,FALSE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Male","test",27
"s1464",5,"linguistic",TRUE,TRUE,"rakpak","female","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpak","Male","test",27
"s1464",6,"linguistic",TRUE,TRUE,"pelpek","female_side","mushroom_large","pel","mushroom_dimin","pelpek","pelpak","pelpek","Male","test",27
"s1464",7,"linguistic",TRUE,TRUE,"tekpek","female_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Male","test",27
"s1464",8,"linguistic",TRUE,TRUE,"pelpek","female","mushroom_large","pel","mushroom_dimin","pelpek","pelpak","pelpek","Male","test",27
"s1464",9,"linguistic",TRUE,FALSE,"wenpek","male","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male","test",27
"s1464",10,"linguistic",TRUE,FALSE,"wenpek","female","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male","test",27
"s1464",11,"linguistic",FALSE,FALSE,"ralpak","male","gate_large","ral","gate_dimin","ralpek","ralpak","ralpek","Male","test",27
"s1464",12,"linguistic",FALSE,FALSE,"fanpak","female_side","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Male","test",27
"s1464",13,"linguistic",FALSE,FALSE,"wenpek","female","pitcher_large","wen","pitcher_dimin","wenpek","wenpak","wenpak","Male","test",27
"s1464",14,"linguistic",TRUE,TRUE,"tekpek","male","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Male","test",27
"s1464",15,"linguistic",FALSE,FALSE,"wenpek","female_side","pitcher_large","wen","pitcher_dimin","wenpek","wenpak","wenpak","Male","test",27
"s1464",16,"linguistic",FALSE,TRUE,"pelpek","male","mushroom_large","pel","mushroom_dimin","pelpek","pelpak","pelpak","Male","test",27
"s1464",17,"linguistic",FALSE,TRUE,"falpak","female_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpek","Male","test",27
"s1464",18,"linguistic",FALSE,FALSE,"ralpak","male_side","gate_large","ral","gate_dimin","ralpek","ralpak","ralpek","Male","test",27
"s1464",19,"linguistic",TRUE,FALSE,"fekpek","female","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpek","Male","test",27
"s1464",20,"linguistic",TRUE,FALSE,"wenpek","female_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male","test",27
"s1464",21,"linguistic",FALSE,TRUE,"falpak","male_side","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpek","Male","test",27
"s1464",22,"linguistic",TRUE,FALSE,"wenpek","female","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male","test",27
"s1464",23,"linguistic",FALSE,TRUE,"rakpak","male_side","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpek","Male","test",27
"s1464",24,"linguistic",FALSE,FALSE,"fanpak","male","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Male","test",27
"s1464",25,"linguistic",FALSE,FALSE,"fanpak","female","fox_large_male","fan","fox_dimin","fanpek","fanpak","fanpek","Male","test",27
"s1464",26,"linguistic",FALSE,TRUE,"rakpak","male","bear_large_male","rak","bear_dimin","rakpek","rakpak","rakpek","Male","test",27
"s1464",27,"linguistic",FALSE,FALSE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Male","test",27
"s1464",28,"linguistic",FALSE,FALSE,"wenpek","male","chair_large","wen","chair_dimin","wenpek","wenpak","wenpak","Male","test",27
"s1464",29,"linguistic",TRUE,TRUE,"tekpek","male_side","bokchoy_large","tek","bokchoy_dimin","tekpek","tekpak","tekpek","Male","test",27
"s1464",30,"linguistic",FALSE,TRUE,"wekpek","female_side","bear_large_male","wek","bear_dimin","wekpek","wekpak","wekpak","Male","test",27
"s1464",31,"linguistic",FALSE,TRUE,"wekpek","male","bear_large_male","wek","bear_dimin","wekpek","wekpak","wekpak","Male","test",27
"s1464",32,"linguistic",TRUE,FALSE,"fekpek","male_side","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpek","Male","test",27
"s1464",33,"linguistic",TRUE,TRUE,"ranpak","female_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpak","Male","test",27
"s1464",34,"linguistic",TRUE,FALSE,"fekpek","male","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpek","Male","test",27
"s1464",35,"linguistic",FALSE,TRUE,"ranpak","male_side","fox_large_male","ran","fox_dimin","ranpek","ranpak","ranpek","Male","test",27
"s1464",36,"linguistic",TRUE,TRUE,"falpak","male","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpak","Male","test",27
"s1464",37,"linguistic",TRUE,FALSE,"wenpek","male_side","chair_large","wen","chair_dimin","wenpek","wenpak","wenpek","Male","test",27
"s1464",38,"linguistic",TRUE,TRUE,"wekpek","male_side","bear_large_male","wek","bear_dimin","wekpek","wekpak","wekpek","Male","test",27
"s1464",39,"linguistic",TRUE,FALSE,"ralpak","female","gate_large","ral","gate_dimin","ralpek","ralpak","ralpak","Male","test",27
"s1464",40,"linguistic",FALSE,TRUE,"pelpek","male_side","mushroom_large","pel","mushroom_dimin","pelpek","pelpak","pelpak","Male","test",27
"s1464",41,"linguistic",FALSE,FALSE,"wenpek","male","pitcher_large","wen","pitcher_dimin","wenpek","wenpak","wenpak","Male","test",27
"s1464",42,"linguistic",TRUE,FALSE,"wenpek","male_side","pitcher_large","wen","pitcher_dimin","wenpek","wenpak","wenpek","Male","test",27
"s1464",43,"linguistic",TRUE,FALSE,"ralpak","female_side","gate_large","ral","gate_dimin","ralpek","ralpak","ralpak","Male","test",27
"s1464",44,"linguistic",FALSE,TRUE,"falpak","female","bokchoy_large","fal","bokchoy_dimin","falpek","falpak","falpek","Male","test",27
"s1464",45,"linguistic",FALSE,FALSE,"fekpek","female_side","candleholder_large","fek","candleholder_dimin","fekpek","fekpak","fekpak","Male","test",27
