"subject","trialNumber","condition","correct","inTraining","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s1008",69,"nonsocial",FALSE,NA,"rilrik","female","gate_large","ril","gate_dimin","rilrik","rilfek","rilfek","Male",26,"training"
"s1008",70,"nonsocial",TRUE,NA,"rilfek","male_side","gate_large","ril","gate_dimin","rilrik","rilfek","rilfek","Male",26,"training"
"s1008",71,"nonsocial",TRUE,NA,"rilrik","female","gate_large","ril","gate_dimin","rilrik","rilfek","rilrik","Male",26,"training"
"s1012",1,"nonsocial",FALSE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",2,"nonsocial",FALSE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",3,"nonsocial",FALSE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",4,"nonsocial",FALSE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",5,"nonsocial",FALSE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",6,"nonsocial",FALSE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",7,"nonsocial",TRUE,NA,"riltos","male_side","gate_large","ril","gate_dimin","rilpel","riltos","riltos","Female",20,"training"
"s1012",8,"nonsocial",TRUE,NA,"riltos","female_side","gate_large","ril","gate_dimin","rilpel","riltos","riltos","Female",20,"training"
"s1012",9,"nonsocial",TRUE,NA,"fistos","female_side","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",10,"nonsocial",TRUE,NA,"wantos","female_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",11,"nonsocial",TRUE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fektos","Female",20,"training"
"s1012",12,"nonsocial",FALSE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","riltos","Female",20,"training"
"s1012",13,"nonsocial",TRUE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fektos","Female",20,"training"
"s1012",14,"nonsocial",FALSE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","riltos","Female",20,"training"
"s1012",15,"nonsocial",TRUE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fektos","Female",20,"training"
"s1012",16,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",17,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",18,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",19,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",20,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",21,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",22,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",23,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",24,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",25,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",26,"nonsocial",TRUE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",27,"nonsocial",TRUE,NA,"fenpel","male","candleholder_large","fen","candleholder_dimin","fenpel","fentos","fenpel","Female",20,"training"
"s1012",28,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",29,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",30,"nonsocial",TRUE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fispel","Female",20,"training"
"s1012",31,"nonsocial",TRUE,NA,"rultos","male_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rultos","Female",20,"training"
"s1012",32,"nonsocial",FALSE,NA,"rultos","female_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rulpel","Female",20,"training"
"s1012",33,"nonsocial",TRUE,NA,"rultos","male_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rultos","Female",20,"training"
"s1012",34,"nonsocial",TRUE,NA,"rultos","female_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rultos","Female",20,"training"
"s1012",35,"nonsocial",FALSE,NA,"rulpel","female","bear_large_male","rul","bear_dimin","rulpel","rultos","rultos","Female",20,"training"
"s1012",36,"nonsocial",FALSE,NA,"rultos","female_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rulpel","Female",20,"training"
"s1012",37,"nonsocial",FALSE,NA,"rultos","male_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rulpel","Female",20,"training"
"s1012",38,"nonsocial",FALSE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",39,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",40,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",41,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",42,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",43,"nonsocial",FALSE,NA,"fenpel","male","candleholder_large","fen","candleholder_dimin","fenpel","fentos","fentos","Female",20,"training"
"s1012",44,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",45,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",46,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",47,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",48,"nonsocial",FALSE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","riltos","Female",20,"training"
"s1012",49,"nonsocial",TRUE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fektos","Female",20,"training"
"s1012",50,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",51,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",52,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",53,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",54,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",55,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",56,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",57,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",58,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",59,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",60,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",61,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",62,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",63,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",64,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",65,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",66,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",67,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",68,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",69,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",70,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",71,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",72,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",73,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",74,"nonsocial",FALSE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","riltos","Female",20,"training"
"s1012",75,"nonsocial",FALSE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",76,"nonsocial",FALSE,NA,"wantos","female_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",77,"nonsocial",TRUE,NA,"fistos","female_side","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",78,"nonsocial",TRUE,NA,"wantos","female_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",79,"nonsocial",FALSE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",80,"nonsocial",TRUE,NA,"wantos","female_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",81,"nonsocial",TRUE,NA,"wantos","female_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",82,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",83,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",84,"nonsocial",FALSE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",85,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",86,"nonsocial",FALSE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",87,"nonsocial",TRUE,NA,"fektos","female_side","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fektos","Female",20,"training"
"s1012",88,"nonsocial",TRUE,NA,"rilpel","female","gate_large","ril","gate_dimin","rilpel","riltos","rilpel","Female",20,"training"
"s1012",89,"nonsocial",TRUE,NA,"wantos","male_side","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",90,"nonsocial",TRUE,NA,"wanpel","female","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",91,"nonsocial",TRUE,NA,"fenpel","male","candleholder_large","fen","candleholder_dimin","fenpel","fentos","fenpel","Female",20,"training"
"s1012",92,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",93,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",94,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",95,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",96,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",97,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",98,"nonsocial",FALSE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",99,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",100,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",101,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",102,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",103,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",104,"nonsocial",FALSE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",105,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",106,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",107,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",108,"nonsocial",FALSE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",109,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",110,"nonsocial",TRUE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fispel","Female",20,"training"
"s1012",111,"nonsocial",FALSE,NA,"rultos","male_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rulpel","Female",20,"training"
"s1012",112,"nonsocial",FALSE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",113,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",114,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",115,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",116,"nonsocial",FALSE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fistos","Female",20,"training"
"s1012",117,"nonsocial",FALSE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wantos","Female",20,"training"
"s1012",118,"nonsocial",TRUE,NA,"fekpel","female","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",119,"nonsocial",TRUE,NA,"wanpel","male","mushroom_large","wan","mushroom_dimin","wanpel","wantos","wanpel","Female",20,"training"
"s1012",120,"nonsocial",TRUE,NA,"fispel","male","bokchoy_large","fis","bokchoy_dimin","fispel","fistos","fispel","Female",20,"training"
"s1012",121,"nonsocial",TRUE,NA,"rultos","male_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rultos","Female",20,"training"
"s1012",122,"nonsocial",TRUE,NA,"rultos","female_side","bear_large_male","rul","bear_dimin","rulpel","rultos","rultos","Female",20,"training"
"s1012",123,"nonsocial",TRUE,NA,"rulpel","female","bear_large_male","rul","bear_dimin","rulpel","rultos","rulpel","Female",20,"training"
"s1012",124,"nonsocial",FALSE,NA,"fekpel","male","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fektos","Female",20,"training"
"s1012",125,"nonsocial",TRUE,NA,"rulpel","female","bear_large_male","rul","bear_dimin","rulpel","rultos","rulpel","Female",20,"training"
"s1012",126,"nonsocial",TRUE,NA,"fekpel","male","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",127,"nonsocial",FALSE,NA,"fenpel","female","candleholder_large","fen","candleholder_dimin","fenpel","fentos","fentos","Female",20,"training"
"s1012",128,"nonsocial",TRUE,NA,"fekpel","male","bokchoy_large","fek","bokchoy_dimin","fekpel","fektos","fekpel","Female",20,"training"
"s1012",129,"nonsocial",TRUE,NA,"fenpel","female","candleholder_large","fen","candleholder_dimin","fenpel","fentos","fenpel","Female",20,"training"
