"gender"	"yearOfBirth"	"phase"	"weak.past"	"strong.past"	"category"	"sensibility"	"partnerRegRate"	"partnerRegCondition"	"item.reg.mean"	"response"	"regular"	"participant"	"age"
"Female"	1983	"pretest"	"zelled"	"zelt"	"burnt"	"sensible"	0.481	"no.change"	0.639	"zelt"	FALSE	"s6024"	31
"Female"	1983	"pretest"	"skurned"	"skurnt"	"burnt"	"sensible"	0.481	"no.change"	0.733	"skurned"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"gurned"	"gurnt"	"burnt"	"sensible"	0.481	"no.change"	0.708	"gurned"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"sneemed"	"snemt"	"kept"	"sensible"	0.481	"no.change"	0.713	"snemt"	FALSE	"s6024"	31
"Female"	1983	"posttest"	"brurned"	"brurnt"	"burnt"	"sensible"	0.481	"no.change"	0.554	"brurnt"	FALSE	"s6024"	31
"Female"	1983	"pretest"	"fimmed"	"fam"	"sang"	"sensible"	0.481	"no.change"	0.772	"fam"	FALSE	"s6024"	31
"Female"	1983	"pretest"	"skelled"	"skelt"	"burnt"	"sensible"	0.481	"no.change"	0.584	"skelled"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"vrilled"	"vrilt"	"burnt"	"sensible"	0.481	"no.change"	0.772	"vrilled"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"shinged"	"shang"	"sang"	"sensible"	0.481	"no.change"	0.45	"shang"	FALSE	"s6024"	31
"Female"	1983	"posttest"	"squited"	"squote"	"drove"	"sensible"	0.481	"no.change"	0.505	"squited"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"klilled"	"klilt"	"burnt"	"sensible"	0.481	"no.change"	0.693	"klilled"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"prurned"	"prurnt"	"burnt"	"sensible"	0.481	"no.change"	0.688	"prurned"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"dwimmed"	"dwam"	"sang"	"sensible"	0.481	"no.change"	0.515	"dwam"	FALSE	"s6024"	31
"Female"	1983	"posttest"	"pringed"	"prang"	"sang"	"sensible"	0.481	"no.change"	0.465	"prang"	FALSE	"s6024"	31
"Female"	1983	"posttest"	"pited"	"pote"	"drove"	"sensible"	0.481	"no.change"	0.629	"pited"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"skinged"	"skang"	"sang"	"sensible"	0.481	"no.change"	0.52	"skinged"	TRUE	"s6024"	31
"Female"	1983	"pretest"	"trurned"	"trurnt"	"burnt"	"sensible"	0.481	"no.change"	0.718	"trurnt"	FALSE	"s6024"	31
"Female"	1983	"pretest"	"sprided"	"sprode"	"drove"	"sensible"	0.481	"no.change"	0.347	"sprode"	FALSE	"s6024"	31
"Female"	1983	"posttest"	"chited"	"chote"	"drove"	"sensible"	0.481	"no.change"	0.579	"chited"	TRUE	"s6024"	31
"Female"	1983	"pretest"	"twinked"	"twank"	"sang"	"sensible"	0.481	"no.change"	0.594	"twinked"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"twited"	"twote"	"drove"	"sensible"	0.481	"no.change"	0.446	"twote"	FALSE	"s6024"	31
"Female"	1983	"pretest"	"grinked"	"grank"	"sang"	"sensible"	0.481	"no.change"	0.47	"grank"	FALSE	"s6024"	31
"Female"	1983	"posttest"	"theeled"	"thelt"	"kept"	"sensible"	0.481	"no.change"	0.495	"theeled"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"smimmed"	"smam"	"sang"	"sensible"	0.481	"no.change"	0.579	"smimmed"	TRUE	"s6024"	31
"Female"	1983	"posttest"	"squeened"	"squent"	"kept"	"sensible"	0.481	"no.change"	0.629	"squent"	FALSE	"s6024"	31
"Female"	1983	"pretest"	"murned"	"murnt"	"burnt"	"sensible"	0.481	"no.change"	0.723	"murned"	TRUE	"s6024"	31
"Female"	1983	"pretest"	"glined"	"glone"	"drove"	"sensible"	0.481	"no.change"	0.619	"glone"	FALSE	"s6024"	31
"Female"	1981	"posttest"	"jined"	"jone"	"drove"	"sensible"	0.385	"no.change"	0.658	"jined"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"preemed"	"premt"	"kept"	"sensible"	0.385	"no.change"	0.678	"preemed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"quided"	"quode"	"drove"	"sensible"	0.385	"no.change"	0.47	"quode"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"fided"	"fode"	"drove"	"sensible"	0.385	"no.change"	0.485	"fode"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"drelled"	"drelt"	"burnt"	"sensible"	0.385	"no.change"	0.653	"drelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"prilled"	"prilt"	"burnt"	"sensible"	0.385	"no.change"	0.713	"prilled"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"greeled"	"grelt"	"kept"	"sensible"	0.385	"no.change"	0.562	"greeled"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"vrinked"	"vrank"	"sang"	"sensible"	0.385	"no.change"	0.515	"vrank"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"smilled"	"smilt"	"burnt"	"sensible"	0.385	"no.change"	0.668	"smilled"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"vrited"	"vrote"	"drove"	"sensible"	0.385	"no.change"	0.366	"vrote"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"yilled"	"yilt"	"burnt"	"sensible"	0.385	"no.change"	0.718	"yilled"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"zeeped"	"zept"	"kept"	"sensible"	0.385	"no.change"	0.441	"zept"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"splinked"	"splank"	"sang"	"sensible"	0.385	"no.change"	0.49	"splank"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"glinged"	"glang"	"sang"	"sensible"	0.385	"no.change"	0.584	"glang"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"sneened"	"snent"	"kept"	"sensible"	0.385	"no.change"	0.698	"snent"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"gringed"	"grang"	"sang"	"sensible"	0.385	"no.change"	0.515	"grang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"surned"	"surnt"	"burnt"	"sensible"	0.385	"no.change"	0.698	"surned"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"gimmed"	"gam"	"sang"	"sensible"	0.385	"no.change"	0.728	"gimmed"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"snited"	"snote"	"drove"	"sensible"	0.385	"no.change"	0.53	"snote"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"klided"	"klode"	"drove"	"sensible"	0.385	"no.change"	0.495	"klode"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"cheeled"	"chelt"	"kept"	"sensible"	0.385	"no.change"	0.545	"cheeled"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"skeeped"	"skept"	"kept"	"sensible"	0.385	"no.change"	0.485	"skept"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"skelled"	"skelt"	"burnt"	"sensible"	0.385	"no.change"	0.584	"skelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"grinked"	"grank"	"sang"	"sensible"	0.385	"no.change"	0.47	"grank"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"thided"	"thode"	"drove"	"sensible"	0.385	"no.change"	0.436	"thode"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"twinked"	"twank"	"sang"	"sensible"	0.385	"no.change"	0.594	"twank"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"streened"	"strent"	"kept"	"sensible"	0.385	"no.change"	0.718	"streened"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"fimmed"	"fam"	"sang"	"sensible"	0.385	"no.change"	0.772	"fimmed"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"sprurned"	"sprurnt"	"burnt"	"sensible"	0.385	"no.change"	0.688	"sprurnt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"dwided"	"dwode"	"drove"	"sensible"	0.385	"no.change"	0.416	"dwode"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"dwilled"	"dwilt"	"burnt"	"sensible"	0.385	"no.change"	0.673	"dwilt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"dwinked"	"dwank"	"sang"	"sensible"	0.385	"no.change"	0.431	"dwinked"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"quinked"	"quank"	"sang"	"sensible"	0.385	"no.change"	0.569	"quank"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"kleeled"	"klelt"	"kept"	"sensible"	0.385	"no.change"	0.554	"klelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"quinged"	"quang"	"sang"	"sensible"	0.385	"no.change"	0.53	"quang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"trurned"	"trurnt"	"burnt"	"sensible"	0.385	"no.change"	0.718	"trurned"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"sleeled"	"slelt"	"kept"	"sensible"	0.385	"no.change"	0.55	"slelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"shreened"	"shrent"	"kept"	"sensible"	0.385	"no.change"	0.693	"shreened"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"drurned"	"drurnt"	"burnt"	"sensible"	0.385	"no.change"	0.748	"drurned"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"strinked"	"strank"	"sang"	"sensible"	0.385	"no.change"	0.416	"strank"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"fleeled"	"flelt"	"kept"	"sensible"	0.385	"no.change"	0.525	"flelt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"thringed"	"thrang"	"sang"	"sensible"	0.385	"no.change"	0.411	"thrang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"skrined"	"skrone"	"drove"	"sensible"	0.385	"no.change"	0.599	"skrined"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"slived"	"slove"	"drove"	"sensible"	0.385	"no.change"	0.49	"slove"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"thurned"	"thurnt"	"burnt"	"sensible"	0.385	"no.change"	0.693	"thurned"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"swited"	"swote"	"drove"	"sensible"	0.385	"no.change"	0.46	"swote"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"beeved"	"bove"	"drove"	"sensible"	0.385	"no.change"	0.574	"beeved"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"stelled"	"stelt"	"burnt"	"sensible"	0.385	"no.change"	0.644	"stelled"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"strilled"	"strilt"	"burnt"	"sensible"	0.385	"no.change"	0.772	"strilt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"dreened"	"drent"	"kept"	"sensible"	0.385	"no.change"	0.634	"dreened"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"dwinged"	"dwang"	"sang"	"sensible"	0.385	"no.change"	0.485	"dwang"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"sweeled"	"swelt"	"kept"	"sensible"	0.385	"no.change"	0.475	"swelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"skurned"	"skurnt"	"burnt"	"sensible"	0.385	"no.change"	0.733	"skurned"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"sminked"	"smank"	"sang"	"sensible"	0.385	"no.change"	0.579	"sminked"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"minged"	"mang"	"sang"	"sensible"	0.385	"no.change"	0.639	"mang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"zelled"	"zelt"	"burnt"	"sensible"	0.385	"no.change"	0.639	"zelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"dweeped"	"dwept"	"kept"	"sensible"	0.385	"no.change"	0.426	"dwept"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"geemed"	"gemt"	"kept"	"sensible"	0.385	"no.change"	0.693	"geemed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"shringed"	"shrang"	"sang"	"sensible"	0.385	"no.change"	0.46	"shrang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"slilled"	"slilt"	"burnt"	"sensible"	0.385	"no.change"	0.693	"slilt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"zimmed"	"zam"	"sang"	"sensible"	0.385	"no.change"	0.733	"zimmed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"plined"	"plone"	"drove"	"sensible"	0.385	"no.change"	0.713	"plined"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"shrided"	"shrode"	"drove"	"sensible"	0.385	"no.change"	0.376	"shrode"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"sprided"	"sprode"	"drove"	"sensible"	0.385	"no.change"	0.347	"sprode"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"yided"	"yode"	"drove"	"sensible"	0.385	"no.change"	0.401	"yode"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"splived"	"splove"	"drove"	"sensible"	0.385	"no.change"	0.421	"splove"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"glined"	"glone"	"drove"	"sensible"	0.385	"no.change"	0.619	"glined"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"thrided"	"throde"	"drove"	"sensible"	0.385	"no.change"	0.376	"throde"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"greemed"	"gremt"	"kept"	"sensible"	0.385	"no.change"	0.629	"greemed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"blided"	"blode"	"drove"	"sensible"	0.385	"no.change"	0.515	"blode"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"schmited"	"schmote"	"drove"	"sensible"	0.385	"no.change"	0.45	"schmote"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"cheemed"	"chemt"	"kept"	"sensible"	0.385	"no.change"	0.733	"cheemed"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"schmimmed"	"schmam"	"sang"	"sensible"	0.385	"no.change"	0.634	"schmam"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"cheened"	"chent"	"kept"	"sensible"	0.385	"no.change"	0.743	"cheened"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"trelled"	"trelt"	"burnt"	"sensible"	0.385	"no.change"	0.678	"trelled"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"sneeped"	"snept"	"kept"	"sensible"	0.385	"no.change"	0.431	"snept"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"spreemed"	"spremt"	"kept"	"sensible"	0.385	"no.change"	0.639	"spremt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"neened"	"nent"	"kept"	"sensible"	0.385	"no.change"	0.663	"neened"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"streeled"	"strelt"	"kept"	"sensible"	0.385	"no.change"	0.51	"strelt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"feemed"	"femt"	"kept"	"sensible"	0.385	"no.change"	0.673	"feemed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"sninged"	"snang"	"sang"	"sensible"	0.385	"no.change"	0.455	"snang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"squined"	"squone"	"drove"	"sensible"	0.385	"no.change"	0.678	"squined"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"vinked"	"vank"	"sang"	"sensible"	0.385	"no.change"	0.624	"vinked"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"dreeped"	"drept"	"kept"	"sensible"	0.385	"no.change"	0.441	"drept"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"rurned"	"rurnt"	"burnt"	"sensible"	0.385	"no.change"	0.731	"rurned"	TRUE	"s6025"	33
"Female"	1981	"pretest"	"splinged"	"splang"	"sang"	"sensible"	0.385	"no.change"	0.401	"splang"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"snurned"	"snurnt"	"burnt"	"sensible"	0.385	"no.change"	0.757	"snurnt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"skrinked"	"skrank"	"sang"	"sensible"	0.385	"no.change"	0.45	"skrank"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"murned"	"murnt"	"burnt"	"sensible"	0.385	"no.change"	0.723	"murnt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"twelled"	"twelt"	"burnt"	"sensible"	0.385	"no.change"	0.559	"twelt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.385	"no.change"	0.713	"hurned"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"frimmed"	"fram"	"sang"	"sensible"	0.385	"no.change"	0.708	"frimmed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"trined"	"trone"	"drove"	"sensible"	0.385	"no.change"	0.614	"trined"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"jinked"	"jank"	"sang"	"sensible"	0.385	"no.change"	0.614	"jinked"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"strined"	"strone"	"drove"	"sensible"	0.385	"no.change"	0.559	"strone"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"lelled"	"lelt"	"burnt"	"sensible"	0.385	"no.change"	0.668	"lelt"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"skrurned"	"skrurnt"	"burnt"	"sensible"	0.385	"no.change"	0.668	"skrurned"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"schmeemed"	"schmemt"	"kept"	"sensible"	0.385	"no.change"	0.649	"schmemt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"splurned"	"splurnt"	"burnt"	"sensible"	0.385	"no.change"	0.703	"splurned"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"zeemed"	"zemt"	"kept"	"sensible"	0.385	"no.change"	0.663	"zeemed"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"geeved"	"gove"	"drove"	"sensible"	0.385	"no.change"	0.599	"geeved"	TRUE	"s6025"	33
"Female"	1981	"posttest"	"sprelled"	"sprelt"	"burnt"	"sensible"	0.385	"no.change"	0.629	"sprelt"	FALSE	"s6025"	33
"Female"	1981	"posttest"	"twimmed"	"twam"	"sang"	"sensible"	0.385	"no.change"	0.54	"twam"	FALSE	"s6025"	33
"Female"	1981	"pretest"	"snined"	"snone"	"drove"	"sensible"	0.385	"no.change"	0.644	"snined"	TRUE	"s6025"	33
"Female"	1985	"posttest"	"glinked"	"glank"	"sang"	"sensible"	0.538	"no.change"	0.609	"glinked"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"zeeped"	"zept"	"kept"	"sensible"	0.538	"no.change"	0.441	"zeeped"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"lelled"	"lelt"	"burnt"	"sensible"	0.538	"no.change"	0.668	"lelled"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"shinged"	"shang"	"sang"	"sensible"	0.538	"no.change"	0.45	"shinged"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"skinged"	"skang"	"sang"	"sensible"	0.538	"no.change"	0.52	"skinged"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"cheened"	"chent"	"kept"	"sensible"	0.538	"no.change"	0.743	"cheened"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"drurned"	"drurnt"	"burnt"	"sensible"	0.538	"no.change"	0.748	"drurned"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"yided"	"yode"	"drove"	"sensible"	0.538	"no.change"	0.401	"yode"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"sninked"	"snank"	"sang"	"sensible"	0.538	"no.change"	0.421	"sninked"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"smilled"	"smilt"	"burnt"	"sensible"	0.538	"no.change"	0.668	"smilt"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"geeved"	"gove"	"drove"	"sensible"	0.538	"no.change"	0.599	"geeved"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"prurned"	"prurnt"	"burnt"	"sensible"	0.538	"no.change"	0.688	"prurned"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"blided"	"blode"	"drove"	"sensible"	0.538	"no.change"	0.515	"blode"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"pited"	"pote"	"drove"	"sensible"	0.538	"no.change"	0.629	"pote"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"slined"	"slone"	"drove"	"sensible"	0.538	"no.change"	0.614	"slined"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"splurned"	"splurnt"	"burnt"	"sensible"	0.538	"no.change"	0.703	"splurnt"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"trined"	"trone"	"drove"	"sensible"	0.538	"no.change"	0.614	"trined"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"klited"	"klote"	"drove"	"sensible"	0.538	"no.change"	0.554	"klote"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"brurned"	"brurnt"	"burnt"	"sensible"	0.538	"no.change"	0.554	"brurned"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"dwimmed"	"dwam"	"sang"	"sensible"	0.538	"no.change"	0.515	"dwimmed"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"squited"	"squote"	"drove"	"sensible"	0.538	"no.change"	0.505	"squote"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"dwinked"	"dwank"	"sang"	"sensible"	0.538	"no.change"	0.431	"dwinked"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"schmeemed"	"schmemt"	"kept"	"sensible"	0.538	"no.change"	0.649	"schmeemed"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"skeened"	"skent"	"kept"	"sensible"	0.538	"no.change"	0.688	"skent"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"breeped"	"brept"	"kept"	"sensible"	0.538	"no.change"	0.55	"brept"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"twimmed"	"twam"	"sang"	"sensible"	0.538	"no.change"	0.54	"twam"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"chimmed"	"cham"	"sang"	"sensible"	0.538	"no.change"	0.743	"chimmed"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"vrited"	"vrote"	"drove"	"sensible"	0.538	"no.change"	0.366	"vrote"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"pleeled"	"plelt"	"kept"	"sensible"	0.538	"no.change"	0.574	"pleeled"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"streeled"	"strelt"	"kept"	"sensible"	0.538	"no.change"	0.51	"strelt"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"yilled"	"yilt"	"burnt"	"sensible"	0.538	"no.change"	0.718	"yilled"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"minged"	"mang"	"sang"	"sensible"	0.538	"no.change"	0.639	"minged"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"shringed"	"shrang"	"sang"	"sensible"	0.538	"no.change"	0.46	"shrang"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"sneeped"	"snept"	"kept"	"sensible"	0.538	"no.change"	0.431	"sneeped"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"twelled"	"twelt"	"burnt"	"sensible"	0.538	"no.change"	0.559	"twelt"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"greeled"	"grelt"	"kept"	"sensible"	0.538	"no.change"	0.562	"greeled"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"thrided"	"throde"	"drove"	"sensible"	0.538	"no.change"	0.376	"throde"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"splinked"	"splank"	"sang"	"sensible"	0.538	"no.change"	0.49	"splank"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"feemed"	"femt"	"kept"	"sensible"	0.538	"no.change"	0.673	"femt"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"squided"	"squode"	"drove"	"sensible"	0.538	"no.change"	0.406	"squode"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"frimmed"	"fram"	"sang"	"sensible"	0.538	"no.change"	0.708	"frimmed"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"spinged"	"spang"	"sang"	"sensible"	0.538	"no.change"	0.401	"spinged"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"trelled"	"trelt"	"burnt"	"sensible"	0.538	"no.change"	0.678	"trelt"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"strimmed"	"stram"	"sang"	"sensible"	0.538	"no.change"	0.619	"strimmed"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"strilled"	"strilt"	"burnt"	"sensible"	0.538	"no.change"	0.772	"strilled"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"hurned"	"hurnt"	"burnt"	"sensible"	0.538	"no.change"	0.713	"hurned"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"stelled"	"stelt"	"burnt"	"sensible"	0.538	"no.change"	0.644	"stelt"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"sweeled"	"swelt"	"kept"	"sensible"	0.538	"no.change"	0.475	"sweeled"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"sneened"	"snent"	"kept"	"sensible"	0.538	"no.change"	0.698	"sneened"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"jeemed"	"jemt"	"kept"	"sensible"	0.538	"no.change"	0.723	"jeemed"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"schmited"	"schmote"	"drove"	"sensible"	0.538	"no.change"	0.45	"schmited"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"splided"	"splode"	"drove"	"sensible"	0.538	"no.change"	0.475	"splode"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"rurned"	"rurnt"	"burnt"	"sensible"	0.538	"no.change"	0.731	"rurned"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"dreened"	"drent"	"kept"	"sensible"	0.538	"no.change"	0.634	"drent"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"glinged"	"glang"	"sang"	"sensible"	0.538	"no.change"	0.584	"glang"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"zeemed"	"zemt"	"kept"	"sensible"	0.538	"no.change"	0.663	"zemt"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"neemed"	"nemt"	"kept"	"sensible"	0.538	"no.change"	0.658	"nemt"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"swided"	"swode"	"drove"	"sensible"	0.538	"no.change"	0.356	"swode"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"shreeped"	"shrept"	"kept"	"sensible"	0.538	"no.change"	0.46	"shrept"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"squeened"	"squent"	"kept"	"sensible"	0.538	"no.change"	0.629	"squeened"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"slived"	"slove"	"drove"	"sensible"	0.538	"no.change"	0.49	"slove"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"ninked"	"nank"	"sang"	"sensible"	0.538	"no.change"	0.647	"ninked"	TRUE	"s6026"	29
"Female"	1985	"pretest"	"quinked"	"quank"	"sang"	"sensible"	0.538	"no.change"	0.569	"quinked"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"strited"	"strote"	"drove"	"sensible"	0.538	"no.change"	0.426	"strote"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"smimmed"	"smam"	"sang"	"sensible"	0.538	"no.change"	0.579	"smimmed"	TRUE	"s6026"	29
"Female"	1985	"posttest"	"chited"	"chote"	"drove"	"sensible"	0.538	"no.change"	0.579	"chote"	FALSE	"s6026"	29
"Female"	1985	"posttest"	"brived"	"brove"	"drove"	"sensible"	0.538	"no.change"	0.391	"brove"	FALSE	"s6026"	29
"Female"	1985	"pretest"	"jined"	"jone"	"drove"	"sensible"	0.538	"no.change"	0.658	"jined"	TRUE	"s6026"	29
