"participant","trialNumber","cue","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","partic.gender","phase","partic.age"
"s1020",54,"spatial",FALSE,"rulril","female","chair_large","rul","chair_dimin","rulril","rulfek","rulfek","Female","training",46
"s1020",55,"spatial",FALSE,"falril","male","gate_large","fal","gate_dimin","falril","falfek","falfek","Female","training",46
"s1020",56,"spatial",FALSE,"fenfek","male_side","fox_large_male","fen","fox_dimin","fenril","fenfek","fenril","Female","training",46
"s1020",57,"spatial",FALSE,"falfek","male_side","gate_large","fal","gate_dimin","falril","falfek","falril","Female","training",46
"s1020",58,"spatial",TRUE,"tosfek","female_side","bear_large_male","tos","bear_dimin","tosril","tosfek","tosfek","Female","training",46
"s1020",59,"spatial",TRUE,"falfek","male_side","gate_large","fal","gate_dimin","falril","falfek","falfek","Female","training",46
"s1020",60,"spatial",TRUE,"fenfek","male_side","fox_large_male","fen","fox_dimin","fenril","fenfek","fenfek","Female","training",46
"s1020",61,"spatial",FALSE,"falril","male","gate_large","fal","gate_dimin","falril","falfek","falfek","Female","training",46
"s1020",62,"spatial",TRUE,"fenfek","male_side","fox_large_male","fen","fox_dimin","fenril","fenfek","fenfek","Female","training",46
"s1020",63,"spatial",TRUE,"falril","male","gate_large","fal","gate_dimin","falril","falfek","falril","Female","training",46
"s1020",64,"spatial",TRUE,"rulril","female","chair_large","rul","chair_dimin","rulril","rulfek","rulril","Female","training",46
"s1020",65,"spatial",TRUE,"rulril","male","chair_large","rul","chair_dimin","rulril","rulfek","rulril","Female","training",46
"s1020",66,"spatial",TRUE,"fenfek","female_side","fox_large_male","fen","fox_dimin","fenril","fenfek","fenfek","Female","training",46
"s1020",67,"spatial",TRUE,"fisfek","male_side","chair_large","fis","chair_dimin","fisril","fisfek","fisfek","Female","training",46
"s1020",68,"spatial",TRUE,"wunril","male","mushroom_large","wun","mushroom_dimin","wunril","wunfek","wunril","Female","training",46
"s1020",69,"spatial",TRUE,"wunfek","male_side","mushroom_large","wun","mushroom_dimin","wunril","wunfek","wunfek","Female","training",46
"s1020",70,"spatial",TRUE,"wunril","female","mushroom_large","wun","mushroom_dimin","wunril","wunfek","wunril","Female","training",46
"s1020",71,"spatial",TRUE,"tosfek","male_side","bear_large_male","tos","bear_dimin","tosril","tosfek","tosfek","Female","training",46
"s1020",72,"spatial",TRUE,"rulfek","female_side","chair_large","rul","chair_dimin","rulril","rulfek","rulfek","Female","training",46
"s1020",73,"spatial",TRUE,"falfek","female_side","gate_large","fal","gate_dimin","falril","falfek","falfek","Female","training",46
"s1020",74,"spatial",TRUE,"tosril","male","bear_large_male","tos","bear_dimin","tosril","tosfek","tosril","Female","training",46
"s1020",75,"spatial",TRUE,"fisril","male","chair_large","fis","chair_dimin","fisril","fisfek","fisril","Female","training",46
"s1020",76,"spatial",TRUE,"rulfek","male_side","chair_large","rul","chair_dimin","rulril","rulfek","rulfek","Female","training",46
"s1020",77,"spatial",TRUE,"fisfek","female_side","chair_large","fis","chair_dimin","fisril","fisfek","fisfek","Female","training",46
"s1020",78,"spatial",TRUE,"fenril","female","fox_large_male","fen","fox_dimin","fenril","fenfek","fenril","Female","training",46
"s1020",79,"spatial",TRUE,"fenril","male","fox_large_male","fen","fox_dimin","fenril","fenfek","fenril","Female","training",46
"s1021",1,"social",TRUE,"tasfen","female_side","bear_large_male","tas","bear_dimin","tasfen","tasril","tasfen","Male","training",42
"s1021",2,"social",FALSE,"wukril","male","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","training",42
"s1021",3,"social",FALSE,"tasfen","female_side","bear_large_male","tas","bear_dimin","tasfen","tasril","tasril","Male","training",42
"s1021",4,"social",TRUE,"tasfen","female_side","bear_large_male","tas","bear_dimin","tasfen","tasril","tasfen","Male","training",42
"s1021",5,"social",TRUE,"wukril","male","chair_large","wuk","chair_dimin","wukfen","wukril","wukril","Male","training",42
"s1021",6,"social",TRUE,"wunfen","female_side","fox_large_male","wun","fox_dimin","wunfen","wunril","wunfen","Male","training",42
"s1021",7,"social",FALSE,"tolfen","female","chair_large","tol","chair_dimin","tolfen","tolril","tolril","Male","training",42
"s1021",8,"social",TRUE,"wunfen","female_side","fox_large_male","wun","fox_dimin","wunfen","wunril","wunfen","Male","training",42
"s1021",9,"social",TRUE,"tolfen","female","chair_large","tol","chair_dimin","tolfen","tolril","tolfen","Male","training",42
"s1021",10,"social",FALSE,"rikfen","female_side","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikril","Male","training",42
"s1021",11,"social",TRUE,"tolfen","female","chair_large","tol","chair_dimin","tolfen","tolril","tolfen","Male","training",42
"s1021",12,"social",TRUE,"rikfen","female_side","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikfen","Male","training",42
"s1021",13,"social",FALSE,"tolril","male_side","chair_large","tol","chair_dimin","tolfen","tolril","tolfen","Male","training",42
"s1021",14,"social",TRUE,"rikfen","female_side","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikfen","Male","training",42
"s1021",15,"social",TRUE,"tolril","male_side","chair_large","tol","chair_dimin","tolfen","tolril","tolril","Male","training",42
"s1021",16,"social",TRUE,"rikfen","female","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikfen","Male","training",42
"s1021",17,"social",FALSE,"tasril","male_side","bear_large_male","tas","bear_dimin","tasfen","tasril","tasfen","Male","training",42
"s1021",18,"social",TRUE,"rikfen","female","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikfen","Male","training",42
"s1021",19,"social",TRUE,"tasril","male_side","bear_large_male","tas","bear_dimin","tasfen","tasril","tasril","Male","training",42
"s1021",20,"social",TRUE,"wukfen","female","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","training",42
"s1021",21,"social",FALSE,"tolfen","female_side","chair_large","tol","chair_dimin","tolfen","tolril","tolril","Male","training",42
"s1021",22,"social",TRUE,"wukfen","female","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","training",42
"s1021",23,"social",TRUE,"tolfen","female_side","chair_large","tol","chair_dimin","tolfen","tolril","tolfen","Male","training",42
"s1021",24,"social",TRUE,"wunfen","female","fox_large_male","wun","fox_dimin","wunfen","wunril","wunfen","Male","training",42
"s1021",25,"social",TRUE,"tasfen","female","bear_large_male","tas","bear_dimin","tasfen","tasril","tasfen","Male","training",42
"s1021",26,"social",TRUE,"wunril","male_side","fox_large_male","wun","fox_dimin","wunfen","wunril","wunril","Male","training",42
"s1021",27,"social",TRUE,"rikril","male_side","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikril","Male","training",42
"s1021",28,"social",TRUE,"rulfen","female_side","bear_large_male","rul","bear_dimin","rulfen","rulril","rulfen","Male","training",42
"s1021",29,"social",TRUE,"wunril","male","fox_large_male","wun","fox_dimin","wunfen","wunril","wunril","Male","training",42
"s1021",30,"social",TRUE,"rulril","male","bear_large_male","rul","bear_dimin","rulfen","rulril","rulril","Male","training",42
"s1021",31,"social",TRUE,"tolril","male","chair_large","tol","chair_dimin","tolfen","tolril","tolril","Male","training",42
"s1021",32,"social",TRUE,"rikril","male","candleholder_large","rik","candleholder_dimin","rikfen","rikril","rikril","Male","training",42
"s1021",33,"social",TRUE,"wukril","male_side","chair_large","wuk","chair_dimin","wukfen","wukril","wukril","Male","training",42
"s1021",34,"social",TRUE,"rulfen","female","bear_large_male","rul","bear_dimin","rulfen","rulril","rulfen","Male","training",42
"s1021",35,"social",TRUE,"rulril","male_side","bear_large_male","rul","bear_dimin","rulfen","rulril","rulril","Male","training",42
"s1021",36,"social",TRUE,"tasril","male","bear_large_male","tas","bear_dimin","tasfen","tasril","tasril","Male","training",42
"s1021",37,"social",TRUE,"wukfen","female_side","chair_large","wuk","chair_dimin","wukfen","wukril","wukfen","Male","training",42
"s1022",1,"social",FALSE,"fektas","male","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fekrik","Female","training",57
"s1022",2,"social",TRUE,"fektas","male","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",3,"social",TRUE,"fektas","male_side","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",4,"social",FALSE,"fenrik","female_side","gate_large","fen","gate_dimin","fenrik","fentas","fentas","Female","training",57
"s1022",5,"social",TRUE,"fektas","male_side","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",6,"social",TRUE,"fenrik","female_side","gate_large","fen","gate_dimin","fenrik","fentas","fenrik","Female","training",57
"s1022",7,"social",FALSE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wuktas","Female","training",57
"s1022",8,"social",FALSE,"fenrik","female_side","gate_large","fen","gate_dimin","fenrik","fentas","fentas","Female","training",57
"s1022",9,"social",FALSE,"fektas","male_side","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fekrik","Female","training",57
"s1022",10,"social",TRUE,"fektas","male","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",11,"social",TRUE,"fektas","male_side","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",12,"social",TRUE,"fenrik","female_side","gate_large","fen","gate_dimin","fenrik","fentas","fenrik","Female","training",57
"s1022",13,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",14,"social",FALSE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","falrik","Female","training",57
"s1022",15,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",16,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",17,"social",TRUE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",18,"social",TRUE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","riltas","Female","training",57
"s1022",19,"social",FALSE,"fekrik","female","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",20,"social",FALSE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","rilrik","Female","training",57
"s1022",21,"social",FALSE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wuktas","Female","training",57
"s1022",22,"social",FALSE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","falrik","Female","training",57
"s1022",23,"social",FALSE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wuktas","Female","training",57
"s1022",24,"social",TRUE,"fenrik","female_side","gate_large","fen","gate_dimin","fenrik","fentas","fenrik","Female","training",57
"s1022",25,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",26,"social",FALSE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","falrik","Female","training",57
"s1022",27,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",28,"social",TRUE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","faltas","Female","training",57
"s1022",29,"social",FALSE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wuktas","Female","training",57
"s1022",30,"social",FALSE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","falrik","Female","training",57
"s1022",31,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",32,"social",FALSE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","falrik","Female","training",57
"s1022",33,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",34,"social",TRUE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","faltas","Female","training",57
"s1022",35,"social",TRUE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",36,"social",FALSE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","rilrik","Female","training",57
"s1022",37,"social",TRUE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",38,"social",TRUE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","riltas","Female","training",57
"s1022",39,"social",TRUE,"fekrik","female","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fekrik","Female","training",57
"s1022",40,"social",FALSE,"wuktas","male","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",41,"social",FALSE,"fekrik","female","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",42,"social",FALSE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","rilrik","Female","training",57
"s1022",43,"social",FALSE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","rilrik","Female","training",57
"s1022",44,"social",TRUE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","faltas","Female","training",57
"s1022",45,"social",TRUE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",46,"social",TRUE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","riltas","Female","training",57
"s1022",47,"social",FALSE,"fekrik","female","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",48,"social",FALSE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","rilrik","Female","training",57
"s1022",49,"social",TRUE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",50,"social",TRUE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","riltas","Female","training",57
"s1022",51,"social",FALSE,"fekrik","female","mushroom_large","fek","mushroom_dimin","fekrik","fektas","fektas","Female","training",57
"s1022",52,"social",FALSE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","rilrik","Female","training",57
"s1022",53,"social",FALSE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wuktas","Female","training",57
"s1022",54,"social",FALSE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","falrik","Female","training",57
"s1022",55,"social",TRUE,"wukrik","female_side","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",56,"social",TRUE,"faltas","male","bear_large_male","fal","bear_dimin","falrik","faltas","faltas","Female","training",57
"s1022",57,"social",TRUE,"wukrik","female","bokchoy_large","wuk","bokchoy_dimin","wukrik","wuktas","wukrik","Female","training",57
"s1022",58,"social",TRUE,"riltas","male_side","chair_large","ril","chair_dimin","rilrik","riltas","riltas","Female","training",57
