"subject","trialNumber","condition","correct","correctAnswer","interlocutor","promptImage","promptName","targetImage","targetWord1","targetWord2","selection","subject.gender","subject.age","phase"
"s992",1,"nonsocial",FALSE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",2,"nonsocial",FALSE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",3,"nonsocial",FALSE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",4,"nonsocial",FALSE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",5,"nonsocial",FALSE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",6,"nonsocial",TRUE,"fisrik","male_side","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",7,"nonsocial",TRUE,"fenrik","female_side","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",8,"nonsocial",TRUE,"fektas","female","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female",25,"training"
"s992",9,"nonsocial",TRUE,"tostas","female","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",10,"nonsocial",FALSE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",11,"nonsocial",TRUE,"tostas","female","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",12,"nonsocial",FALSE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",13,"nonsocial",TRUE,"tostas","female","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",14,"nonsocial",TRUE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",15,"nonsocial",FALSE,"fisrik","female_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",16,"nonsocial",TRUE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",17,"nonsocial",TRUE,"fisrik","female_side","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",18,"nonsocial",FALSE,"peltas","female","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",19,"nonsocial",FALSE,"fisrik","female_side","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",20,"nonsocial",FALSE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",21,"nonsocial",TRUE,"tostas","female","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",22,"nonsocial",TRUE,"fentas","female","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",23,"nonsocial",TRUE,"fisrik","female_side","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",24,"nonsocial",TRUE,"peltas","female","bear_large_male","pel","bear_dimin","peltas","pelrik","peltas","Female",25,"training"
"s992",25,"nonsocial",FALSE,"fekrik","female_side","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female",25,"training"
"s992",26,"nonsocial",FALSE,"peltas","female","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",27,"nonsocial",TRUE,"fisrik","female_side","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",28,"nonsocial",TRUE,"peltas","female","bear_large_male","pel","bear_dimin","peltas","pelrik","peltas","Female",25,"training"
"s992",29,"nonsocial",TRUE,"fekrik","female_side","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fekrik","Female",25,"training"
"s992",30,"nonsocial",TRUE,"fekrik","male_side","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fekrik","Female",25,"training"
"s992",31,"nonsocial",FALSE,"tosrik","female_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",32,"nonsocial",TRUE,"fekrik","male_side","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fekrik","Female",25,"training"
"s992",33,"nonsocial",TRUE,"tosrik","female_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female",25,"training"
"s992",34,"nonsocial",FALSE,"pelrik","male_side","bear_large_male","pel","bear_dimin","peltas","pelrik","peltas","Female",25,"training"
"s992",35,"nonsocial",TRUE,"tosrik","female_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female",25,"training"
"s992",36,"nonsocial",TRUE,"pelrik","male_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",37,"nonsocial",TRUE,"rulrik","female_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",38,"nonsocial",FALSE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",39,"nonsocial",TRUE,"rulrik","female_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",40,"nonsocial",TRUE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",41,"nonsocial",FALSE,"rultas","male","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",42,"nonsocial",TRUE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",43,"nonsocial",TRUE,"rultas","male","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",44,"nonsocial",FALSE,"fenrik","male_side","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",45,"nonsocial",FALSE,"rultas","male","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",46,"nonsocial",TRUE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",47,"nonsocial",FALSE,"rultas","male","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",48,"nonsocial",FALSE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",49,"nonsocial",FALSE,"rulrik","female_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",50,"nonsocial",TRUE,"pelrik","male_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",51,"nonsocial",FALSE,"rulrik","female_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",52,"nonsocial",TRUE,"pelrik","male_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",53,"nonsocial",TRUE,"rulrik","female_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",54,"nonsocial",TRUE,"fistas","female","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",55,"nonsocial",TRUE,"rultas","male","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",56,"nonsocial",TRUE,"fenrik","male_side","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",57,"nonsocial",TRUE,"peltas","male","bear_large_male","pel","bear_dimin","peltas","pelrik","peltas","Female",25,"training"
"s992",58,"nonsocial",FALSE,"tosrik","male_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",59,"nonsocial",FALSE,"peltas","male","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",60,"nonsocial",TRUE,"fenrik","male_side","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",61,"nonsocial",TRUE,"peltas","male","bear_large_male","pel","bear_dimin","peltas","pelrik","peltas","Female",25,"training"
"s992",62,"nonsocial",TRUE,"tosrik","male_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female",25,"training"
"s992",63,"nonsocial",FALSE,"fektas","male","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fekrik","Female",25,"training"
"s992",64,"nonsocial",TRUE,"tosrik","male_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female",25,"training"
"s992",65,"nonsocial",TRUE,"fektas","male","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female",25,"training"
"s992",66,"nonsocial",FALSE,"fistas","male","chair_large","fis","chair_dimin","fistas","fisrik","fisrik","Female",25,"training"
"s992",67,"nonsocial",FALSE,"fektas","male","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fekrik","Female",25,"training"
"s992",68,"nonsocial",TRUE,"tosrik","male_side","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tosrik","Female",25,"training"
"s992",69,"nonsocial",TRUE,"fektas","male","bokchoy_large","fek","bokchoy_dimin","fektas","fekrik","fektas","Female",25,"training"
"s992",70,"nonsocial",TRUE,"fistas","male","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",71,"nonsocial",FALSE,"rultas","female","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s992",72,"nonsocial",TRUE,"fistas","male","chair_large","fis","chair_dimin","fistas","fisrik","fistas","Female",25,"training"
"s992",73,"nonsocial",TRUE,"rultas","female","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",74,"nonsocial",TRUE,"tostas","male","candleholder_large","tos","candleholder_dimin","tostas","tosrik","tostas","Female",25,"training"
"s992",75,"nonsocial",TRUE,"pelrik","female_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",76,"nonsocial",FALSE,"fentas","male","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",77,"nonsocial",TRUE,"pelrik","female_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",78,"nonsocial",TRUE,"fentas","male","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",79,"nonsocial",FALSE,"rulrik","male_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",80,"nonsocial",TRUE,"fentas","male","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",81,"nonsocial",FALSE,"rulrik","male_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rultas","Female",25,"training"
"s992",82,"nonsocial",FALSE,"fentas","male","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fenrik","Female",25,"training"
"s992",83,"nonsocial",TRUE,"pelrik","female_side","bear_large_male","pel","bear_dimin","peltas","pelrik","pelrik","Female",25,"training"
"s992",84,"nonsocial",TRUE,"fentas","male","pitcher_large","fen","pitcher_dimin","fentas","fenrik","fentas","Female",25,"training"
"s992",85,"nonsocial",TRUE,"rulrik","male_side","bokchoy_large","rul","bokchoy_dimin","rultas","rulrik","rulrik","Female",25,"training"
"s997",1,"nonsocial",TRUE,"peltas","female_side","mushroom_large","pel","mushroom_dimin","pelwan","peltas","peltas","Female",22,"training"
"s997",2,"nonsocial",TRUE,"rilwan","female","candleholder_large","ril","candleholder_dimin","rilwan","riltas","rilwan","Female",22,"training"
"s997",3,"nonsocial",FALSE,"tolwan","female","chair_large","tol","chair_dimin","tolwan","toltas","toltas","Female",22,"training"
"s997",4,"nonsocial",TRUE,"rilwan","female","candleholder_large","ril","candleholder_dimin","rilwan","riltas","rilwan","Female",22,"training"
"s997",5,"nonsocial",TRUE,"tolwan","female","chair_large","tol","chair_dimin","tolwan","toltas","tolwan","Female",22,"training"
"s997",6,"nonsocial",FALSE,"pelwan","male","mushroom_large","pel","mushroom_dimin","pelwan","peltas","peltas","Female",22,"training"
"s997",7,"nonsocial",TRUE,"tolwan","female","chair_large","tol","chair_dimin","tolwan","toltas","tolwan","Female",22,"training"
"s997",8,"nonsocial",TRUE,"pelwan","male","mushroom_large","pel","mushroom_dimin","pelwan","peltas","pelwan","Female",22,"training"
"s997",9,"nonsocial",TRUE,"wuktas","male_side","pitcher_large","wuk","pitcher_dimin","wukwan","wuktas","wuktas","Female",22,"training"
"s997",10,"nonsocial",TRUE,"fekwan","female","chair_large","fek","chair_dimin","fekwan","fektas","fekwan","Female",22,"training"
"s997",11,"nonsocial",TRUE,"tolwan","male","chair_large","tol","chair_dimin","tolwan","toltas","tolwan","Female",22,"training"
"s997",12,"nonsocial",FALSE,"riltas","male_side","candleholder_large","ril","candleholder_dimin","rilwan","riltas","rilwan","Female",22,"training"
"s997",13,"nonsocial",TRUE,"tolwan","male","chair_large","tol","chair_dimin","tolwan","toltas","tolwan","Female",22,"training"
"s997",14,"nonsocial",FALSE,"riltas","male_side","candleholder_large","ril","candleholder_dimin","rilwan","riltas","rilwan","Female",22,"training"
"s997",15,"nonsocial",TRUE,"tolwan","male","chair_large","tol","chair_dimin","tolwan","toltas","tolwan","Female",22,"training"
"s997",16,"nonsocial",TRUE,"riltas","male_side","candleholder_large","ril","candleholder_dimin","rilwan","riltas","riltas","Female",22,"training"
"s997",17,"nonsocial",TRUE,"wukwan","male","pitcher_large","wuk","pitcher_dimin","wukwan","wuktas","wukwan","Female",22,"training"
"s997",18,"nonsocial",TRUE,"riltas","female_side","candleholder_large","ril","candleholder_dimin","rilwan","riltas","riltas","Female",22,"training"
"s997",19,"nonsocial",TRUE,"wukwan","female","pitcher_large","wuk","pitcher_dimin","wukwan","wuktas","wukwan","Female",22,"training"
"s997",20,"nonsocial",FALSE,"fektas","female_side","chair_large","fek","chair_dimin","fekwan","fektas","fekwan","Female",22,"training"
"s997",21,"nonsocial",TRUE,"wukwan","female","pitcher_large","wuk","pitcher_dimin","wukwan","wuktas","wukwan","Female",22,"training"
"s997",22,"nonsocial",TRUE,"fektas","female_side","chair_large","fek","chair_dimin","fekwan","fektas","fektas","Female",22,"training"
"s997",23,"nonsocial",FALSE,"fekwan","male","chair_large","fek","chair_dimin","fekwan","fektas","fektas","Female",22,"training"
"s997",24,"nonsocial",TRUE,"fektas","female_side","chair_large","fek","chair_dimin","fekwan","fektas","fektas","Female",22,"training"
"s997",25,"nonsocial",TRUE,"fekwan","male","chair_large","fek","chair_dimin","fekwan","fektas","fekwan","Female",22,"training"
"s997",26,"nonsocial",TRUE,"wunwan","male","fox_large_male","wun","fox_dimin","wunwan","wuntas","wunwan","Female",22,"training"
"s997",27,"nonsocial",TRUE,"wuntas","male_side","fox_large_male","wun","fox_dimin","wunwan","wuntas","wuntas","Female",22,"training"
"s997",28,"nonsocial",TRUE,"fektas","male_side","chair_large","fek","chair_dimin","fekwan","fektas","fektas","Female",22,"training"
"s997",29,"nonsocial",TRUE,"peltas","male_side","mushroom_large","pel","mushroom_dimin","pelwan","peltas","peltas","Female",22,"training"
"s997",30,"nonsocial",FALSE,"wuntas","female_side","fox_large_male","wun","fox_dimin","wunwan","wuntas","wunwan","Female",22,"training"
"s997",31,"nonsocial",FALSE,"peltas","male_side","mushroom_large","pel","mushroom_dimin","pelwan","peltas","pelwan","Female",22,"training"
"s997",32,"nonsocial",TRUE,"fektas","male_side","chair_large","fek","chair_dimin","fekwan","fektas","fektas","Female",22,"training"
"s997",33,"nonsocial",FALSE,"peltas","male_side","mushroom_large","pel","mushroom_dimin","pelwan","peltas","pelwan","Female",22,"training"
"s997",34,"nonsocial",TRUE,"fektas","male_side","chair_large","fek","chair_dimin","fekwan","fektas","fektas","Female",22,"training"
"s997",35,"nonsocial",TRUE,"peltas","male_side","mushroom_large","pel","mushroom_dimin","pelwan","peltas","peltas","Female",22,"training"
"s997",36,"nonsocial",FALSE,"wuntas","female_side","fox_large_male","wun","fox_dimin","wunwan","wuntas","wunwan","Female",22,"training"
"s997",37,"nonsocial",TRUE,"peltas","male_side","mushroom_large","pel","mushroom_dimin","pelwan","peltas","peltas","Female",22,"training"
"s997",38,"nonsocial",TRUE,"wuntas","female_side","fox_large_male","wun","fox_dimin","wunwan","wuntas","wuntas","Female",22,"training"
"s997",39,"nonsocial",FALSE,"wunwan","female","fox_large_male","wun","fox_dimin","wunwan","wuntas","wuntas","Female",22,"training"
"s997",40,"nonsocial",TRUE,"wuntas","female_side","fox_large_male","wun","fox_dimin","wunwan","wuntas","wuntas","Female",22,"training"
"s997",41,"nonsocial",TRUE,"wunwan","female","fox_large_male","wun","fox_dimin","wunwan","wuntas","wunwan","Female",22,"training"
"s997",42,"nonsocial",TRUE,"toltas","female_side","chair_large","tol","chair_dimin","tolwan","toltas","toltas","Female",22,"training"
"s997",43,"nonsocial",FALSE,"toltas","male_side","chair_large","tol","chair_dimin","tolwan","toltas","tolwan","Female",22,"training"
"s997",44,"nonsocial",TRUE,"toltas","female_side","chair_large","tol","chair_dimin","tolwan","toltas","toltas","Female",22,"training"
"s997",45,"nonsocial",TRUE,"toltas","male_side","chair_large","tol","chair_dimin","tolwan","toltas","toltas","Female",22,"training"
"s997",46,"nonsocial",TRUE,"pelwan","female","mushroom_large","pel","mushroom_dimin","pelwan","peltas","pelwan","Female",22,"training"
