"participant","regular","partnerRegCondition","partnerSensibility","phase","gender","yearOfBirth","age","verb.baseline.reg","irregForm","regForm"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.698,"slurnt","slurned"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.49,"trank","trinked"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.446,"twote","twited"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.426,"strote","strited"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.505,"squote","squited"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.416,"thept","theeped"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.52,"skang","skinged"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.401,"spang","spinged"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.683,"thram","thrimmed"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.574,"plelt","pleeled"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.614,"slone","slined"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.629,"pote","pited"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.619,"stram","strimmed"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.609,"glank","glinked"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.703,"schmone","schmined"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.723,"swurnt","swurned"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.693,"klilt","klilled"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.683,"krent","kreened"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.713,"snemt","sneemed"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.554,"brurnt","brurned"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.629,"squent","squeened"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.495,"thelt","theeled"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.653,"threlt","threlled"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.688,"prurnt","prurned"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.743,"cham","chimmed"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.723,"jemt","jeemed"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.579,"smam","smimmed"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.668,"vurnt","vurned"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.45,"shang","shinged"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.515,"dwam","dwimmed"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.475,"splode","splided"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.465,"prang","pringed"
"s6200",FALSE,"increase","silly","pretest","Male",1986,29,0.647,"nank","ninked"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.46,"shrept","shreeped"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.772,"vrilt","vrilled"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.391,"brove","brived"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.639,"blurnt","blurned"
"s6200",TRUE,"increase","silly","pretest","Male",1986,29,0.733,"skrilt","skrilled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.649,"schmemt","schmeemed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.743,"chent","cheened"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.599,"gove","geeved"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.718,"yilt","yilled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.673,"femt","feemed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.698,"snent","sneened"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.731,"rurnt","rurned"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.693,"thurnt","thurned"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.703,"splurnt","splurned"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.713,"hurnt","hurned"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.668,"smilt","smilled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.629,"sprelt","sprelled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.639,"mang","minged"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.658,"jone","jined"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.47,"quode","quided"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.668,"lelt","lelled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.614,"jank","jinked"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.772,"strilt","strilled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.431,"dwank","dwinked"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.559,"twelt","twelled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.748,"drurnt","drurned"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.569,"quank","quinked"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.708,"fram","frimmed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.644,"stelt","stelled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.51,"strelt","streeled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.559,"strone","strined"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.634,"drent","dreened"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.366,"vrote","vrited"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.678,"trelt","trelled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.431,"snept","sneeped"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.49,"slove","slived"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.54,"twam","twimmed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.45,"schmote","schmited"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.545,"chelt","cheeled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.515,"blode","blided"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.421,"splove","splived"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.584,"glang","glinged"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.401,"yode","yided"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.411,"thrang","thringed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.515,"grang","gringed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.693,"gemt","geemed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.475,"swelt","sweeled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.49,"splank","splinked"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.441,"zept","zeeped"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.614,"trone","trined"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.713,"plone","plined"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.663,"zemt","zeemed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.562,"grelt","greeled"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.733,"zam","zimmed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.46,"shrang","shringed"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.455,"snang","sninged"
"s6200",TRUE,"increase","silly","posttest","Male",1986,29,0.376,"throde","thrided"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.475,"swelt","sweeled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.668,"smilt","smilled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.713,"hurnt","hurned"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.431,"dwank","dwinked"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.584,"glang","glinged"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.366,"vrote","vrited"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.673,"femt","feemed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.639,"mang","minged"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.559,"twelt","twelled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.733,"zam","zimmed"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.47,"quode","quided"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.743,"chent","cheened"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.698,"snent","sneened"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.401,"yode","yided"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.411,"thrang","thringed"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.515,"grang","gringed"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.455,"snang","sninged"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.376,"throde","thrided"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.703,"splurnt","splurned"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.559,"strone","strined"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.562,"grelt","greeled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.772,"strilt","strilled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.51,"strelt","streeled"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.45,"schmote","schmited"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.731,"rurnt","rurned"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.678,"trelt","trelled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.599,"gove","geeved"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.693,"gemt","geemed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.658,"jone","jined"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.668,"lelt","lelled"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.421,"splove","splived"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.629,"sprelt","sprelled"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.46,"shrang","shringed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.49,"slove","slived"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.515,"blode","blided"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.441,"zept","zeeped"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.569,"quank","quinked"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.49,"splank","splinked"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.649,"schmemt","schmeemed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.693,"thurnt","thurned"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.54,"twam","twimmed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.545,"chelt","cheeled"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.431,"snept","sneeped"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.663,"zemt","zeemed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.708,"fram","frimmed"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.644,"stelt","stelled"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.713,"plone","plined"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.718,"yilt","yilled"
"s6204",FALSE,"decrease","silly","pretest","Female",1988,27,0.748,"drurnt","drurned"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.614,"trone","trined"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.634,"drent","dreened"
"s6204",TRUE,"decrease","silly","pretest","Female",1988,27,0.614,"jank","jinked"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.772,"vrilt","vrilled"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.653,"klemt","kleemed"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.733,"skrilt","skrilled"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.426,"strote","strited"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.743,"cham","chimmed"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.653,"threlt","threlled"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.554,"klote","klited"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.658,"nemt","neemed"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.45,"shang","shinged"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.495,"thelt","theeled"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.713,"snemt","sneemed"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.579,"chote","chited"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.647,"nank","ninked"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.688,"prurnt","prurned"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.614,"slone","slined"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.683,"krent","kreened"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.703,"schmone","schmined"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.698,"slurnt","slurned"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.574,"plelt","pleeled"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.639,"blurnt","blurned"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.723,"swurnt","swurned"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.554,"brurnt","brurned"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.49,"trank","trinked"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.401,"spang","spinged"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.52,"squept","squeeped"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.708,"gurnt","gurned"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.693,"klilt","klilled"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.416,"thept","theeped"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.446,"twote","twited"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.579,"smam","smimmed"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.55,"brept","breeped"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.673,"glilt","glilled"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.465,"prang","pringed"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.475,"splode","splided"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.356,"swode","swided"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.609,"glank","glinked"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.52,"skang","skinged"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.406,"squode","squided"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.688,"skent","skeened"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.723,"jemt","jeemed"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.515,"dwam","dwimmed"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.54,"zote","zited"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.668,"vurnt","vurned"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.505,"squote","squited"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.683,"thram","thrimmed"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.629,"squent","squeened"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.629,"pote","pited"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.46,"shrept","shreeped"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.421,"snank","sninked"
"s6204",FALSE,"decrease","silly","posttest","Female",1988,27,0.718,"jurnt","jurned"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.391,"brove","brived"
"s6204",TRUE,"decrease","silly","posttest","Female",1988,27,0.619,"stram","strimmed"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.401,"splang","splinged"
"s6205",FALSE,"decrease","silly","posttest","Female",1989,26,0.455,"snang","sninged"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.574,"bove","beeved"
"s6205",TRUE,"decrease","silly","pretest","Female",1989,26,0.678,"squone","squined"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.441,"drept","dreeped"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.688,"sprurnt","sprurned"
"s6205",TRUE,"decrease","silly","pretest","Female",1989,26,0.599,"skrone","skrined"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.45,"skrank","skrinked"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.693,"slilt","slilled"
"s6205",FALSE,"decrease","silly","posttest","Female",1989,26,0.366,"vrote","vrited"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.733,"chemt","cheemed"
"s6205",TRUE,"decrease","silly","pretest","Female",1989,26,0.584,"skelt","skelled"
"s6205",TRUE,"decrease","silly","pretest","Female",1989,26,0.718,"trurnt","trurned"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.495,"klode","klided"
"s6205",TRUE,"decrease","silly","posttest","Female",1989,26,0.545,"chelt","cheeled"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.485,"fode","fided"
"s6205",FALSE,"decrease","silly","pretest","Female",1989,26,0.624,"vank","vinked"
