participant,gender,yearOfBirth,phase,weak.past,strong.past,category,partner.prefs,partnerRegRate,partnerRegCondition,item.baseline.reg,response,regular,pretest.mean,age
s6505,Male,1962,posttest,klited,klote,drove,flip.baseline,0.154,no.change,0.554,klote,FALSE,0.153846154,53
s6505,Male,1962,posttest,breeped,brept,kept,flip.baseline,0.154,no.change,0.55,brept,FALSE,0.153846154,53
s6505,Male,1962,posttest,splided,splode,drove,flip.baseline,0.154,no.change,0.475,splode,FALSE,0.153846154,53
s6505,Male,1962,posttest,strited,strote,drove,flip.baseline,0.154,no.change,0.426,strote,FALSE,0.153846154,53
s6505,Male,1962,posttest,gurned,gurnt,burnt,flip.baseline,0.154,no.change,0.708,gurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,shreeped,shrept,kept,flip.baseline,0.154,no.change,0.46,shrept,FALSE,0.153846154,53
s6505,Male,1962,posttest,smimmed,smam,sang,flip.baseline,0.154,no.change,0.579,smam,FALSE,0.153846154,53
s6505,Male,1962,posttest,neemed,nemt,kept,flip.baseline,0.154,no.change,0.658,nemt,FALSE,0.153846154,53
s6505,Male,1962,posttest,squited,squote,drove,flip.baseline,0.154,no.change,0.505,squote,FALSE,0.153846154,53
s6505,Male,1962,posttest,strimmed,stram,sang,flip.baseline,0.154,no.change,0.619,stram,FALSE,0.153846154,53
s6505,Male,1962,posttest,jurned,jurnt,burnt,flip.baseline,0.154,no.change,0.718,jurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,spinged,spang,sang,flip.baseline,0.154,no.change,0.401,spang,FALSE,0.153846154,53
s6505,Male,1962,posttest,pringed,prang,sang,flip.baseline,0.154,no.change,0.465,prang,FALSE,0.153846154,53
s6505,Male,1962,posttest,swurned,swurnt,burnt,flip.baseline,0.154,no.change,0.723,swurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,brived,brove,drove,flip.baseline,0.154,no.change,0.391,brove,FALSE,0.153846154,53
s6505,Male,1962,posttest,prurned,prurnt,burnt,flip.baseline,0.154,no.change,0.688,prurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,jeemed,jemt,kept,flip.baseline,0.154,no.change,0.723,jemt,FALSE,0.153846154,53
s6505,Male,1962,posttest,pited,pote,drove,flip.baseline,0.154,no.change,0.629,pote,FALSE,0.153846154,53
s6505,Male,1962,posttest,shinged,shang,sang,flip.baseline,0.154,no.change,0.45,shang,FALSE,0.153846154,53
s6505,Male,1962,posttest,theeped,thept,kept,flip.baseline,0.154,no.change,0.416,thept,FALSE,0.153846154,53
s6505,Male,1962,posttest,dwimmed,dwam,sang,flip.baseline,0.154,no.change,0.515,dwam,FALSE,0.153846154,53
s6505,Male,1962,posttest,ninked,nank,sang,flip.baseline,0.154,no.change,0.647,nank,FALSE,0.153846154,53
s6505,Male,1962,posttest,sneemed,snemt,kept,flip.baseline,0.154,no.change,0.713,snemt,FALSE,0.153846154,53
s6505,Male,1962,posttest,trinked,trank,sang,flip.baseline,0.154,no.change,0.49,trank,FALSE,0.153846154,53
s6505,Male,1962,posttest,kleemed,klemt,kept,flip.baseline,0.154,no.change,0.653,klemt,FALSE,0.153846154,53
s6505,Male,1962,posttest,zited,zote,drove,flip.baseline,0.154,no.change,0.54,zote,FALSE,0.153846154,53
s6505,Male,1962,posttest,squeened,squent,kept,flip.baseline,0.154,no.change,0.629,squent,FALSE,0.153846154,53
s6505,Male,1962,posttest,squided,squode,drove,flip.baseline,0.154,no.change,0.406,squode,FALSE,0.153846154,53
s6505,Male,1962,posttest,threlled,threlt,burnt,flip.baseline,0.154,no.change,0.653,threlt,FALSE,0.153846154,53
s6505,Male,1962,posttest,twited,twote,drove,flip.baseline,0.154,no.change,0.446,twote,FALSE,0.153846154,53
s6505,Male,1962,posttest,skinged,skang,sang,flip.baseline,0.154,no.change,0.52,skang,FALSE,0.153846154,53
s6505,Male,1962,posttest,slurned,slurnt,burnt,flip.baseline,0.154,no.change,0.698,slurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,glilled,glilt,burnt,flip.baseline,0.154,no.change,0.673,glilt,FALSE,0.153846154,53
s6505,Male,1962,posttest,slined,slone,drove,flip.baseline,0.154,no.change,0.614,slone,FALSE,0.153846154,53
s6505,Male,1962,posttest,pleeled,plelt,kept,flip.baseline,0.154,no.change,0.574,plelt,FALSE,0.153846154,53
s6505,Male,1962,posttest,thrimmed,thram,sang,flip.baseline,0.154,no.change,0.683,thram,FALSE,0.153846154,53
s6505,Male,1962,posttest,sninked,snank,sang,flip.baseline,0.154,no.change,0.421,snank,FALSE,0.153846154,53
s6505,Male,1962,posttest,squeeped,squept,kept,flip.baseline,0.154,no.change,0.52,squept,FALSE,0.153846154,53
s6505,Male,1962,posttest,theeled,thelt,kept,flip.baseline,0.154,no.change,0.495,thelt,FALSE,0.153846154,53
s6505,Male,1962,posttest,blurned,blurnt,burnt,flip.baseline,0.154,no.change,0.639,blurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,vurned,vurnt,burnt,flip.baseline,0.154,no.change,0.668,vurnt,FALSE,0.153846154,53
s6505,Male,1962,posttest,vrilled,vrilt,burnt,flip.baseline,0.154,no.change,0.772,vrilt,FALSE,0.153846154,53
s6505,Male,1962,posttest,glinked,glank,sang,flip.baseline,0.154,no.change,0.609,glank,FALSE,0.153846154,53
s6505,Male,1962,posttest,swided,swode,drove,flip.baseline,0.154,no.change,0.356,swode,FALSE,0.153846154,53
s6505,Male,1962,posttest,klilled,klilt,burnt,flip.baseline,0.154,no.change,0.693,klilt,FALSE,0.153846154,53
s6505,Male,1962,posttest,schmined,schmone,drove,flip.baseline,0.154,no.change,0.703,schmone,FALSE,0.153846154,53
s6505,Male,1962,posttest,skrilled,skrilt,burnt,flip.baseline,0.154,no.change,0.733,skrilt,FALSE,0.153846154,53
s6505,Male,1962,posttest,skeened,skent,kept,flip.baseline,0.154,no.change,0.688,skent,FALSE,0.153846154,53
s6505,Male,1962,posttest,chimmed,cham,sang,flip.baseline,0.154,no.change,0.743,cham,FALSE,0.153846154,53
s6505,Male,1962,posttest,kreened,krent,kept,flip.baseline,0.154,no.change,0.683,krent,FALSE,0.153846154,53
s6508,Female,1977,pretest,slurned,slurnt,burnt,flip.baseline,0.442,no.change,0.698,slurned,TRUE,0.442307692,38
s6508,Female,1977,pretest,theeled,thelt,kept,flip.baseline,0.442,no.change,0.495,theeled,TRUE,0.442307692,38
s6508,Female,1977,pretest,skrilled,skrilt,burnt,flip.baseline,0.442,no.change,0.733,skrilled,TRUE,0.442307692,38
s6508,Female,1977,pretest,thrimmed,thram,sang,flip.baseline,0.442,no.change,0.683,thram,FALSE,0.442307692,38
s6508,Female,1977,pretest,strited,strote,drove,flip.baseline,0.442,no.change,0.426,strote,FALSE,0.442307692,38
s6508,Female,1977,pretest,jurned,jurnt,burnt,flip.baseline,0.442,no.change,0.718,jurned,TRUE,0.442307692,38
s6508,Female,1977,pretest,smimmed,smam,sang,flip.baseline,0.442,no.change,0.579,smam,FALSE,0.442307692,38
s6508,Female,1977,pretest,ninked,nank,sang,flip.baseline,0.442,no.change,0.647,nank,FALSE,0.442307692,38
s6508,Female,1977,pretest,schmined,schmone,drove,flip.baseline,0.442,no.change,0.703,schmone,FALSE,0.442307692,38
s6508,Female,1977,pretest,klited,klote,drove,flip.baseline,0.442,no.change,0.554,klote,FALSE,0.442307692,38
s6508,Female,1977,pretest,sninked,snank,sang,flip.baseline,0.442,no.change,0.421,snank,FALSE,0.442307692,38
s6508,Female,1977,pretest,strimmed,stram,sang,flip.baseline,0.442,no.change,0.619,stram,FALSE,0.442307692,38
s6508,Female,1977,pretest,glilled,glilt,burnt,flip.baseline,0.442,no.change,0.673,glilled,TRUE,0.442307692,38
s6508,Female,1977,pretest,shreeped,shrept,kept,flip.baseline,0.442,no.change,0.46,shrept,FALSE,0.442307692,38
s6508,Female,1977,pretest,squeened,squent,kept,flip.baseline,0.442,no.change,0.629,squeened,TRUE,0.442307692,38
s6508,Female,1977,pretest,vurned,vurnt,burnt,flip.baseline,0.442,no.change,0.668,vurned,TRUE,0.442307692,38
s6508,Female,1977,pretest,threlled,threlt,burnt,flip.baseline,0.442,no.change,0.653,threlled,TRUE,0.442307692,38
s6508,Female,1977,pretest,prurned,prurnt,burnt,flip.baseline,0.442,no.change,0.688,prurned,TRUE,0.442307692,38
s6508,Female,1977,pretest,squeeped,squept,kept,flip.baseline,0.442,no.change,0.52,squept,FALSE,0.442307692,38
s6508,Female,1977,pretest,neemed,nemt,kept,flip.baseline,0.442,no.change,0.658,neemed,TRUE,0.442307692,38
s6508,Female,1977,pretest,trinked,trank,sang,flip.baseline,0.442,no.change,0.49,trank,FALSE,0.442307692,38
s6508,Female,1977,pretest,slined,slone,drove,flip.baseline,0.442,no.change,0.614,slined,TRUE,0.442307692,38
s6508,Female,1977,pretest,skeened,skent,kept,flip.baseline,0.442,no.change,0.688,skeened,TRUE,0.442307692,38
s6508,Female,1977,pretest,glinked,glank,sang,flip.baseline,0.442,no.change,0.609,glinked,TRUE,0.442307692,38
s6508,Female,1977,pretest,zited,zote,drove,flip.baseline,0.442,no.change,0.54,zote,FALSE,0.442307692,38
s6508,Female,1977,pretest,dwimmed,dwam,sang,flip.baseline,0.442,no.change,0.515,dwam,FALSE,0.442307692,38
s6508,Female,1977,pretest,blurned,blurnt,burnt,flip.baseline,0.442,no.change,0.639,blurned,TRUE,0.442307692,38
s6508,Female,1977,pretest,pleeled,plelt,kept,flip.baseline,0.442,no.change,0.574,pleeled,TRUE,0.442307692,38
s6508,Female,1977,pretest,twited,twote,drove,flip.baseline,0.442,no.change,0.446,twote,FALSE,0.442307692,38
s6508,Female,1977,pretest,kreened,krent,kept,flip.baseline,0.442,no.change,0.683,kreened,TRUE,0.442307692,38
s6508,Female,1977,pretest,squided,squode,drove,flip.baseline,0.442,no.change,0.406,squode,FALSE,0.442307692,38
s6508,Female,1977,pretest,vrilled,vrilt,burnt,flip.baseline,0.442,no.change,0.772,vrilled,TRUE,0.442307692,38
s6508,Female,1977,pretest,sneemed,snemt,kept,flip.baseline,0.442,no.change,0.713,sneemed,TRUE,0.442307692,38
s6508,Female,1977,pretest,breeped,brept,kept,flip.baseline,0.442,no.change,0.55,brept,FALSE,0.442307692,38
s6508,Female,1977,pretest,swided,swode,drove,flip.baseline,0.442,no.change,0.356,swode,FALSE,0.442307692,38
s6508,Female,1977,pretest,shinged,shang,sang,flip.baseline,0.442,no.change,0.45,shang,FALSE,0.442307692,38
s6508,Female,1977,pretest,gurned,gurnt,burnt,flip.baseline,0.442,no.change,0.708,gurnt,FALSE,0.442307692,38
s6508,Female,1977,pretest,brurned,brurnt,burnt,flip.baseline,0.442,no.change,0.554,brurnt,FALSE,0.442307692,38
s6508,Female,1977,pretest,kleemed,klemt,kept,flip.baseline,0.442,no.change,0.653,kleemed,TRUE,0.442307692,38
s6508,Female,1977,pretest,chited,chote,drove,flip.baseline,0.442,no.change,0.579,chote,FALSE,0.442307692,38
s6508,Female,1977,pretest,swurned,swurnt,burnt,flip.baseline,0.442,no.change,0.723,swurned,TRUE,0.442307692,38
s6508,Female,1977,pretest,jeemed,jemt,kept,flip.baseline,0.442,no.change,0.723,jeemed,TRUE,0.442307692,38
s6508,Female,1977,pretest,chimmed,cham,sang,flip.baseline,0.442,no.change,0.743,chimmed,TRUE,0.442307692,38
s6508,Female,1977,pretest,brived,brove,drove,flip.baseline,0.442,no.change,0.391,brove,FALSE,0.442307692,38
s6508,Female,1977,pretest,theeped,thept,kept,flip.baseline,0.442,no.change,0.416,thept,FALSE,0.442307692,38
s6508,Female,1977,pretest,klilled,klilt,burnt,flip.baseline,0.442,no.change,0.693,klilled,TRUE,0.442307692,38
s6508,Female,1977,pretest,squited,squote,drove,flip.baseline,0.442,no.change,0.505,squote,FALSE,0.442307692,38
s6508,Female,1977,pretest,pited,pote,drove,flip.baseline,0.442,no.change,0.629,pote,FALSE,0.442307692,38
s6508,Female,1977,pretest,pringed,prang,sang,flip.baseline,0.442,no.change,0.465,prang,FALSE,0.442307692,38
s6508,Female,1977,pretest,splided,splode,drove,flip.baseline,0.442,no.change,0.475,splode,FALSE,0.442307692,38
s6508,Female,1977,pretest,skinged,skang,sang,flip.baseline,0.442,no.change,0.52,skang,FALSE,0.442307692,38
s6508,Female,1977,pretest,spinged,spang,sang,flip.baseline,0.442,no.change,0.401,spang,FALSE,0.442307692,38
s6508,Female,1977,posttest,frimmed,fram,sang,flip.baseline,0.442,no.change,0.708,frimmed,TRUE,0.442307692,38
s6508,Female,1977,posttest,twimmed,twam,sang,flip.baseline,0.442,no.change,0.54,twam,FALSE,0.442307692,38
s6508,Female,1977,posttest,zeeped,zept,kept,flip.baseline,0.442,no.change,0.441,zeeped,TRUE,0.442307692,38
s6508,Female,1977,posttest,dreened,drent,kept,flip.baseline,0.442,no.change,0.634,dreened,TRUE,0.442307692,38
s6508,Female,1977,posttest,dwinked,dwank,sang,flip.baseline,0.442,no.change,0.431,dwank,FALSE,0.442307692,38
s6508,Female,1977,posttest,trelled,trelt,burnt,flip.baseline,0.442,no.change,0.678,trelled,TRUE,0.442307692,38
s6508,Female,1977,posttest,thringed,thrang,sang,flip.baseline,0.442,no.change,0.411,thrang,FALSE,0.442307692,38
s6508,Female,1977,posttest,blided,blode,drove,flip.baseline,0.442,no.change,0.515,blode,FALSE,0.442307692,38
s6508,Female,1977,posttest,cheened,chent,kept,flip.baseline,0.442,no.change,0.743,cheened,TRUE,0.442307692,38
s6508,Female,1977,posttest,stelled,stelt,burnt,flip.baseline,0.442,no.change,0.644,stelt,FALSE,0.442307692,38
s6508,Female,1977,posttest,plined,plone,drove,flip.baseline,0.442,no.change,0.713,plined,TRUE,0.442307692,38
s6508,Female,1977,posttest,quinked,quank,sang,flip.baseline,0.442,no.change,0.569,quank,FALSE,0.442307692,38
s6508,Female,1977,posttest,sneened,snent,kept,flip.baseline,0.442,no.change,0.698,sneened,TRUE,0.442307692,38
s6508,Female,1977,posttest,thurned,thurnt,burnt,flip.baseline,0.442,no.change,0.693,thurnt,FALSE,0.442307692,38
s6508,Female,1977,posttest,schmited,schmote,drove,flip.baseline,0.442,no.change,0.45,schmote,FALSE,0.442307692,38
s6508,Female,1977,posttest,glinged,glang,sang,flip.baseline,0.442,no.change,0.584,glinged,TRUE,0.442307692,38
s6508,Female,1977,posttest,minged,mang,sang,flip.baseline,0.442,no.change,0.639,mang,FALSE,0.442307692,38
s6508,Female,1977,posttest,yilled,yilt,burnt,flip.baseline,0.442,no.change,0.718,yilled,TRUE,0.442307692,38
s6508,Female,1977,posttest,twelled,twelt,burnt,flip.baseline,0.442,no.change,0.559,twelt,FALSE,0.442307692,38
s6508,Female,1977,posttest,quided,quode,drove,flip.baseline,0.442,no.change,0.47,quode,FALSE,0.442307692,38
s6508,Female,1977,posttest,hurned,hurnt,burnt,flip.baseline,0.442,no.change,0.713,hurned,TRUE,0.442307692,38
s6508,Female,1977,posttest,splived,splove,drove,flip.baseline,0.442,no.change,0.421,splove,FALSE,0.442307692,38
s6508,Female,1977,posttest,smilled,smilt,burnt,flip.baseline,0.442,no.change,0.668,smilt,FALSE,0.442307692,38
s6508,Female,1977,posttest,streeled,strelt,kept,flip.baseline,0.442,no.change,0.51,streeled,TRUE,0.442307692,38
s6508,Female,1977,posttest,drurned,drurnt,burnt,flip.baseline,0.442,no.change,0.748,drurned,TRUE,0.442307692,38
s6508,Female,1977,posttest,slived,slove,drove,flip.baseline,0.442,no.change,0.49,slove,FALSE,0.442307692,38
s6508,Female,1977,posttest,strined,strone,drove,flip.baseline,0.442,no.change,0.559,strone,FALSE,0.442307692,38
s6508,Female,1977,posttest,geemed,gemt,kept,flip.baseline,0.442,no.change,0.693,geemed,TRUE,0.442307692,38
s6508,Female,1977,posttest,strilled,strilt,burnt,flip.baseline,0.442,no.change,0.772,strilled,TRUE,0.442307692,38
s6508,Female,1977,posttest,schmeemed,schmemt,kept,flip.baseline,0.442,no.change,0.649,schmemt,FALSE,0.442307692,38
s6508,Female,1977,posttest,geeved,gove,drove,flip.baseline,0.442,no.change,0.599,gove,FALSE,0.442307692,38
s6508,Female,1977,posttest,sninged,snang,sang,flip.baseline,0.442,no.change,0.455,snang,FALSE,0.442307692,38
s6508,Female,1977,posttest,yided,yode,drove,flip.baseline,0.442,no.change,0.401,yode,FALSE,0.442307692,38
s6508,Female,1977,posttest,jined,jone,drove,flip.baseline,0.442,no.change,0.658,jone,FALSE,0.442307692,38
s6508,Female,1977,posttest,jinked,jank,sang,flip.baseline,0.442,no.change,0.614,jank,FALSE,0.442307692,38
s6508,Female,1977,posttest,sweeled,swelt,kept,flip.baseline,0.442,no.change,0.475,swelt,FALSE,0.442307692,38
s6508,Female,1977,posttest,sprelled,sprelt,burnt,flip.baseline,0.442,no.change,0.629,sprelled,TRUE,0.442307692,38
s6508,Female,1977,posttest,feemed,femt,kept,flip.baseline,0.442,no.change,0.673,femt,FALSE,0.442307692,38
s6508,Female,1977,posttest,thrided,throde,drove,flip.baseline,0.442,no.change,0.376,throde,FALSE,0.442307692,38
s6508,Female,1977,posttest,vrited,vrote,drove,flip.baseline,0.442,no.change,0.366,vrote,FALSE,0.442307692,38
s6508,Female,1977,posttest,cheeled,chelt,kept,flip.baseline,0.442,no.change,0.545,chelt,FALSE,0.442307692,38
s6508,Female,1977,posttest,greeled,grelt,kept,flip.baseline,0.442,no.change,0.562,grelt,FALSE,0.442307692,38
s6508,Female,1977,posttest,shringed,shrang,sang,flip.baseline,0.442,no.change,0.46,shrang,FALSE,0.442307692,38
s6508,Female,1977,posttest,zeemed,zemt,kept,flip.baseline,0.442,no.change,0.663,zeemed,TRUE,0.442307692,38
s6508,Female,1977,posttest,trined,trone,drove,flip.baseline,0.442,no.change,0.614,trone,FALSE,0.442307692,38
s6508,Female,1977,posttest,splurned,splurnt,burnt,flip.baseline,0.442,no.change,0.703,splurned,TRUE,0.442307692,38
s6508,Female,1977,posttest,lelled,lelt,burnt,flip.baseline,0.442,no.change,0.668,lelt,FALSE,0.442307692,38
s6508,Female,1977,posttest,gringed,grang,sang,flip.baseline,0.442,no.change,0.515,grang,FALSE,0.442307692,38
s6508,Female,1977,posttest,sneeped,snept,kept,flip.baseline,0.442,no.change,0.431,snept,FALSE,0.442307692,38
s6508,Female,1977,posttest,rurned,rurnt,burnt,flip.baseline,0.442,no.change,0.731,rurned,TRUE,0.442307692,38
s6508,Female,1977,posttest,splinked,splank,sang,flip.baseline,0.442,no.change,0.49,splank,FALSE,0.442307692,38
s6508,Female,1977,posttest,zimmed,zam,sang,flip.baseline,0.442,no.change,0.733,zimmed,TRUE,0.442307692,38
s6510,Female,1965,pretest,zelled,zelt,burnt,match.baseline,0.288,increase,0.639,zelled,TRUE,0.211538462,50
s6510,Female,1965,pretest,preemed,premt,kept,match.baseline,0.288,increase,0.678,preemed,TRUE,0.211538462,50
s6510,Female,1965,pretest,fimmed,fam,sang,match.baseline,0.288,increase,0.772,fam,FALSE,0.211538462,50
s6510,Female,1965,pretest,grinked,grank,sang,match.baseline,0.288,increase,0.47,grank,FALSE,0.211538462,50
s6510,Female,1965,pretest,sleeled,slelt,kept,match.baseline,0.288,increase,0.55,slelt,FALSE,0.211538462,50
s6510,Female,1965,pretest,skurned,skurnt,burnt,match.baseline,0.288,increase,0.733,skurned,TRUE,0.211538462,50
s6510,Female,1965,pretest,swited,swote,drove,match.baseline,0.288,increase,0.46,swote,FALSE,0.211538462,50
s6510,Female,1965,pretest,dwided,dwode,drove,match.baseline,0.288,increase,0.416,dwode,FALSE,0.211538462,50
s6510,Female,1965,pretest,twinked,twank,sang,match.baseline,0.288,increase,0.594,twank,FALSE,0.211538462,50
s6510,Female,1965,pretest,skrinked,skrank,sang,match.baseline,0.288,increase,0.45,skrank,FALSE,0.211538462,50
s6510,Female,1965,pretest,skrurned,skrurnt,burnt,match.baseline,0.288,increase,0.668,skrurned,TRUE,0.211538462,50
s6510,Female,1965,pretest,klided,klode,drove,match.baseline,0.288,increase,0.495,klode,FALSE,0.211538462,50
s6510,Female,1965,pretest,squined,squone,drove,match.baseline,0.288,increase,0.678,squone,FALSE,0.211538462,50
s6510,Female,1965,pretest,drelled,drelt,burnt,match.baseline,0.288,increase,0.653,drelled,TRUE,0.211538462,50
s6510,Female,1965,pretest,vrinked,vrank,sang,match.baseline,0.288,increase,0.515,vrank,FALSE,0.211538462,50
s6510,Female,1965,pretest,dwinged,dwang,sang,match.baseline,0.288,increase,0.485,dwang,FALSE,0.211538462,50
s6510,Female,1965,posttest,jeemed,jemt,kept,match.baseline,0.288,increase,0.723,jemt,FALSE,0.211538462,50
s6510,Female,1965,pretest,fided,fode,drove,match.baseline,0.288,increase,0.485,fode,FALSE,0.211538462,50
s6510,Female,1965,pretest,neened,nent,kept,match.baseline,0.288,increase,0.663,neened,TRUE,0.211538462,50
s6510,Female,1965,posttest,gurned,gurnt,burnt,match.baseline,0.288,increase,0.708,gurned,TRUE,0.211538462,50
s6510,Female,1965,posttest,ninked,nank,sang,match.baseline,0.288,increase,0.647,nank,FALSE,0.211538462,50
s6510,Female,1965,posttest,slurned,slurnt,burnt,match.baseline,0.288,increase,0.698,slurnt,FALSE,0.211538462,50
s6510,Female,1965,pretest,shreened,shrent,kept,match.baseline,0.288,increase,0.693,shreened,TRUE,0.211538462,50
s6510,Female,1965,pretest,skeeped,skept,kept,match.baseline,0.288,increase,0.485,skept,FALSE,0.211538462,50
s6510,Female,1965,pretest,beeved,bove,drove,match.baseline,0.288,increase,0.574,bove,FALSE,0.211538462,50
s6510,Female,1965,posttest,klilled,klilt,burnt,match.baseline,0.288,increase,0.693,klilt,FALSE,0.211538462,50
s6510,Female,1965,posttest,pringed,prang,sang,match.baseline,0.288,increase,0.465,prang,FALSE,0.211538462,50
s6510,Female,1965,pretest,snited,snote,drove,match.baseline,0.288,increase,0.53,snote,FALSE,0.211538462,50
