"poundGuesses"	"kgGuesses"
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
750	340.29
751	340.744
751	340.744
752	341.198
752	341.198
752	341.198
752	341.198
752	341.198
753	341.652
753	341.652
753	341.652
753	341.652
753	341.652
753.78	342.005
754	342.105
755	342.559
755	342.559
755	342.559
755	342.559
756	343.013
756	343.013
756	343.013
756	343.013
756	343.013
756	343.013
756	343.013
756	343.013
756	343.013
756	343.013
757	343.466
757	343.466
758	343.92
758	343.92
758	343.92
758	343.92
758	343.92
758	343.92
758	343.92
758	343.92
758	343.92
759	344.374
759	344.374
759	344.374
760	344.828
760	344.828
760	344.828
760	344.828
760	344.828
760	344.828
760	344.828
760	344.828
761	345.281
761	345.281
762	345.735
762	345.735
762	345.735
762	345.735
762	345.735
762	345.735
762	345.735
763	346.189
763	346.189
763	346.189
763	346.189
763	346.189
764	346.642
764	346.642
764	346.642
764	346.642
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
765	347.096
766	347.55
766	347.55
767	348.004
767	348.004
767	348.004
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
768	348.457
769	348.911
769	348.911
769	348.911
769	348.911
770	349.365
770	349.365
770	349.365
771	349.819
771	349.819
771	349.819
772	350.272
772	350.272
772	350.272
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
775	351.633
776	352.087
776	352.087
776	352.087
776.2	352.178
777	352.541
777	352.541
777	352.541
777	352.541
777	352.541
777	352.541
777	352.541
777	352.541
777	352.541
778	352.995
778	352.995
778	352.995
778	352.995
778	352.995
779	353.448
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
780	353.902
781	354.356
781	354.356
781	354.356
781	354.356
782	354.809
782	354.809
782	354.809
782	354.809
782	354.809
782	354.809
783	355.263
783	355.263
783	355.263
783	355.263
783	355.263
783	355.263
783	355.263
783	355.263
784	355.717
784	355.717
784	355.717
784	355.717
784	355.717
784	355.717
784	355.717
784	355.717
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
785	356.171
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
786	356.624
787	357.078
787	357.078
787	357.078
787	357.078
787.35	357.237
788	357.532
788	357.532
788	357.532
788	357.532
788	357.532
788	357.532
789	357.985
789	357.985
789	357.985
789	357.985
789	357.985
789	357.985
789	357.985
789	357.985
789	357.985
790	358.439
790	358.439
790	358.439
790	358.439
790	358.439
790	358.439
790	358.439
790	358.439
790	358.439
790	358.439
791	358.893
791	358.893
791	358.893
791	358.893
792	359.347
792	359.347
792	359.347
792	359.347
793	359.8
793	359.8
793	359.8
793	359.8
793	359.8
793	359.8
794	360.254
794	360.254
794	360.254
795	360.708
795	360.708
795	360.708
795	360.708
795	360.708
795.25	360.821
796	361.162
796	361.162
797	361.615
798	362.069
798	362.069
798	362.069
798	362.069
799.5	362.75
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
800	362.976
801	363.43
801	363.43
801	363.43
801	363.43
801	363.43
801	363.43
802	363.884
802	363.884
803	364.338
803	364.338
803	364.338
803	364.338
803	364.338
804	364.791
804	364.791
804	364.791
804	364.791
804	364.791
804	364.791
804.687	365.103
806	365.699
806	365.699
806	365.699
806	365.699
807	366.152
807	366.152
808	366.606
808	366.606
809	367.06
809	367.06
810	367.514
810	367.514
810	367.514
810	367.514
810	367.514
810	367.514
810	367.514
810	367.514
811	367.967
811	367.967
811	367.967
811	367.967
811	367.967
811.5	368.194
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
812	368.421
813	368.875
813	368.875
813	368.875
813	368.875
813.7	369.192
814	369.328
814	369.328
814	369.328
814	369.328
814	369.328
814.25	369.442
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
815	369.782
816	370.236
816	370.236
816	370.236
816	370.236
817	370.69
817	370.69
817	370.69
818	371.143
818	371.143
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
820	372.051
821	372.505
821	372.505
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
822	372.958
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
823	373.412
824	373.866
824	373.866
824	373.866
824	373.866
824	373.866
824	373.866
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
825	374.319
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826	374.773
826.2	374.864
827	375.227
827	375.227
827	375.227
827	375.227
827	375.227
827	375.227
827	375.227
828	375.681
828	375.681
828	375.681
829	376.134
829	376.134
829	376.134
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
830	376.588
831	377.042
831	377.042
831	377.042
831	377.042
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
832	377.495
833	377.949
833	377.949
833	377.949
833	377.949
833	377.949
834	378.403
834	378.403
834	378.403
834	378.403
834	378.403
834	378.403
834	378.403
834	378.403
834	378.403
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
835	378.857
836	379.31
836	379.31
836	379.31
836	379.31
836	379.31
836	379.31
836	379.31
836	379.31
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
837	379.764
838	380.218
838	380.218
838	380.218
838.65	380.513
839	380.672
839	380.672
839	380.672
839	380.672
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
840	381.125
841	381.579
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842	382.033
842.5	382.26
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843	382.486
843.5	382.713
844	382.94
844	382.94
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
845	383.394
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
846	383.848
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
847	384.301
848	384.755
848	384.755
848	384.755
848	384.755
848	384.755
848.78	385.109
849	385.209
849	385.209
849	385.209
849	385.209
849	385.209
849	385.209
849	385.209
849	385.209
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
850	385.662
