"participant","gender","yearOfBirth","age","phase","category","sensibility","partnerRegCondition","item.reg.mean","strong.past","weak.past","response","regular"
"s6264","Female",1990,25,"posttest","kept","random","increase",0.55,"slelt","sleeled","sleeled",TRUE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.718,"trurnt","trurned","trurned",TRUE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.401,"splang","splinged","splinged",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.644,"snone","snined","snined",TRUE
"s6264","Female",1990,25,"pretest","sang","random","increase",0.515,"grang","gringed","gringed",TRUE
"s6264","Female",1990,25,"pretest","burnt","random","increase",0.668,"lelt","lelled","lelled",TRUE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.45,"skrank","skrinked","skrinked",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.426,"dwept","dweeped","dweeped",TRUE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.733,"skurnt","skurned","skurned",TRUE
"s6264","Female",1990,25,"pretest","sang","random","increase",0.639,"mang","minged","minged",TRUE
"s6264","Female",1990,25,"pretest","burnt","random","increase",0.678,"trelt","trelled","trelled",TRUE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.599,"gove","geeved","geeved",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.485,"skept","skeeped","skept",FALSE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.574,"bove","beeved","bove",FALSE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.668,"skrurnt","skrurned","skrurned",TRUE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.421,"splove","splived","splove",FALSE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.579,"smank","sminked","sminked",TRUE
"s6264","Female",1990,25,"pretest","burnt","random","increase",0.693,"thurnt","thurned","thurnt",FALSE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.693,"slilt","slilled","slilled",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.46,"swote","swited","swote",FALSE
"s6264","Female",1990,25,"pretest","kept","random","increase",0.663,"zemt","zeemed","zeemed",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.629,"gremt","greemed","greemed",TRUE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.723,"murnt","murned","murned",TRUE
"s6264","Female",1990,25,"pretest","kept","random","increase",0.475,"swelt","sweeled","swelt",FALSE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.673,"dwilt","dwilled","dwilt",FALSE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.728,"gam","gimmed","gimmed",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.639,"spremt","spreemed","spreemed",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.693,"shrent","shreened","shreened",TRUE
"s6264","Female",1990,25,"pretest","burnt","random","increase",0.718,"yilt","yilled","yilled",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.416,"dwode","dwided","dwided",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.376,"shrode","shrided","shrode",FALSE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.584,"skelt","skelled","skelled",TRUE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.658,"jone","jined","jined",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.525,"flelt","fleeled","flelt",FALSE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.678,"premt","preemed","preemed",TRUE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.47,"quode","quided","quode",FALSE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.698,"surnt","surned","surnt",FALSE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.619,"glone","glined","glined",TRUE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.53,"quang","quinged","quinged",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.599,"skrone","skrined","skrined",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.495,"klode","klided","klided",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.663,"nent","neened","nent",FALSE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.376,"throde","thrided","throde",FALSE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.515,"blode","blided","blided",TRUE
"s6264","Female",1990,25,"pretest","kept","random","increase",0.649,"schmemt","schmeemed","schmemt",FALSE
"s6264","Female",1990,25,"pretest","sang","random","increase",0.431,"dwank","dwinked","dwank",FALSE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.634,"schmam","schmimmed","schmimmed",TRUE
"s6264","Female",1990,25,"pretest","burnt","random","increase",0.772,"strilt","strilled","strilled",TRUE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.614,"trone","trined","trone",FALSE
"s6264","Female",1990,25,"pretest","kept","random","increase",0.743,"chent","cheened","cheened",TRUE
"s6264","Female",1990,25,"pretest","sang","random","increase",0.584,"glang","glinged","glinged",TRUE
"s6264","Female",1990,25,"pretest","kept","random","increase",0.441,"zept","zeeped","zeeped",TRUE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.678,"squone","squined","squined",TRUE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.515,"vrank","vrinked","vrinked",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.733,"chemt","cheemed","cheemed",TRUE
"s6264","Female",1990,25,"pretest","sang","random","increase",0.708,"fram","frimmed","frimmed",TRUE
"s6264","Female",1990,25,"pretest","kept","random","increase",0.634,"drent","dreened","drent",FALSE
"s6264","Female",1990,25,"posttest","sang","random","increase",0.594,"twank","twinked","twinked",TRUE
"s6264","Female",1990,25,"pretest","sang","random","increase",0.46,"shrang","shringed","shrang",FALSE
"s6264","Female",1990,25,"pretest","burnt","random","increase",0.731,"rurnt","rurned","rurned",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.554,"klelt","kleeled","klelt",FALSE
"s6264","Female",1990,25,"posttest","drove","random","increase",0.53,"snote","snited","snited",TRUE
"s6264","Female",1990,25,"pretest","drove","random","increase",0.49,"slove","slived","slove",FALSE
"s6264","Female",1990,25,"posttest","burnt","random","increase",0.757,"snurnt","snurned","snurned",TRUE
"s6264","Female",1990,25,"posttest","kept","random","increase",0.718,"strent","streened","streened",TRUE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.599,"skrone","skrined","skrone",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.45,"shang","shinged","shinged",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.416,"thept","theeped","thept",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.653,"threlt","threlled","threlled",TRUE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.698,"slurnt","slurned","slurned",TRUE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.693,"shrent","shreened","shrent",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.757,"snurnt","snurned","snurned",TRUE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.376,"shrode","shrided","shrode",FALSE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.644,"snone","snined","snone",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.673,"glilt","glilled","glilled",TRUE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.619,"stram","strimmed","stram",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.525,"flelt","fleeled","fleeled",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.52,"squept","squeeped","squept",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.515,"dwam","dwimmed","dwam",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.678,"premt","preemed","preemed",TRUE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.678,"squone","squined","squone",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.703,"schmone","schmined","schmone",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.54,"zote","zited","zote",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.668,"skrurnt","skrurned","skrurned",TRUE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.647,"nank","ninked","nank",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.673,"dwilt","dwilled","dwilt",FALSE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.634,"schmam","schmimmed","schmam",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.733,"skurnt","skurned","skurnt",FALSE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.55,"brept","breeped","brept",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.683,"thram","thrimmed","thrimmed",TRUE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.391,"brove","brived","brove",FALSE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.416,"strank","strinked","strank",FALSE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.629,"squent","squeened","squent",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.629,"gremt","greemed","gremt",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.356,"swode","swided","swode",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.579,"smam","smimmed","smam",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.718,"strent","streened","streened",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.688,"skent","skeened","skeened",TRUE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.49,"trank","trinked","trinked",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.653,"klemt","kleemed","kleemed",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.713,"snemt","sneemed","snemt",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.688,"prurnt","prurned","prurned",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.46,"shrept","shreeped","shreeped",TRUE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.554,"klelt","kleeled","klelt",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.693,"klilt","klilled","klilled",TRUE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.406,"squode","squided","squode",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.505,"squote","squited","squote",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.718,"trurnt","trurned","trurned",TRUE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.728,"gam","gimmed","gam",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.421,"snank","sninked","snank",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.639,"blurnt","blurned","blurned",TRUE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.772,"fam","fimmed","fam",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.401,"spang","spinged","spang",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.584,"skelt","skelled","skelt",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.653,"drelt","drelled","drelled",TRUE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.426,"strote","strited","strote",FALSE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.658,"nemt","neemed","neemed",TRUE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.733,"skrilt","skrilled","skrilled",TRUE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.55,"slelt","sleeled","slelt",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.554,"klote","klited","klote",FALSE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.436,"thode","thided","thode",FALSE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.47,"grank","grinked","grank",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.772,"vrilt","vrilled","vrilled",TRUE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.668,"vurnt","vurned","vurned",TRUE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.53,"quang","quinged","quang",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.441,"drept","dreeped","drept",FALSE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.609,"glank","glinked","glank",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.639,"spremt","spreemed","spreemed",TRUE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.515,"vrank","vrinked","vrank",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.446,"twote","twited","twote",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.663,"nent","neened","neened",TRUE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.52,"skang","skinged","skang",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.708,"gurnt","gurned","gurned",TRUE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.401,"splang","splinged","splang",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.688,"sprurnt","sprurned","sprurned",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.574,"plelt","pleeled","plelt",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.713,"prilt","prilled","prilled",TRUE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.683,"krent","kreened","kreened",TRUE
"s6265","Male",1980,35,"pretest","sang","random","decrease",0.743,"cham","chimmed","cham",FALSE
"s6265","Male",1980,35,"pretest","drove","random","decrease",0.579,"chote","chited","chited",TRUE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.426,"dwept","dweeped","dwept",FALSE
"s6265","Male",1980,35,"pretest","kept","random","decrease",0.723,"jemt","jeemed","jeemed",TRUE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.416,"dwode","dwided","dwode",FALSE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.495,"klode","klided","klode",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.693,"slilt","slilled","slilt",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.723,"swurnt","swurned","swurned",TRUE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.485,"fode","fided","fode",FALSE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.718,"jurnt","jurned","jurned",TRUE
"s6265","Male",1980,35,"posttest","sang","random","decrease",0.594,"twank","twinked","twank",FALSE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.574,"bove","beeved","bove",FALSE
"s6265","Male",1980,35,"posttest","drove","random","decrease",0.53,"snote","snited","snote",FALSE
"s6265","Male",1980,35,"posttest","kept","random","decrease",0.733,"chemt","cheemed","cheemed",TRUE
"s6265","Male",1980,35,"pretest","burnt","random","decrease",0.554,"brurnt","brurned","brurned",TRUE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.698,"surnt","surned","surnt",FALSE
"s6265","Male",1980,35,"posttest","burnt","random","decrease",0.723,"murnt","murned","murnt",FALSE
