"X","participant","pretest.reg","gender","yearOfBirth","phase","weak.past","strong.past","category","sensibility","partnerRegRate","partnerRegCondition","item.reg.mean","response","regular"
9095,"s6492",0.25,"Male",1983,"posttest","sninked","snank","sang","silly",0.25,"no.change",0.421,"sninked",TRUE
9096,"s6492",0.25,"Male",1983,"posttest","shinged","shang","sang","silly",0.25,"no.change",0.45,"shang",FALSE
9097,"s6492",0.25,"Male",1983,"posttest","twited","twote","drove","silly",0.25,"no.change",0.446,"twote",FALSE
9098,"s6492",0.25,"Male",1983,"posttest","swided","swode","drove","silly",0.25,"no.change",0.356,"swode",FALSE
9099,"s6492",0.25,"Male",1983,"posttest","zited","zote","drove","silly",0.25,"no.change",0.54,"zote",FALSE
9100,"s6492",0.25,"Male",1983,"posttest","klilled","klilt","burnt","silly",0.25,"no.change",0.693,"klilt",FALSE
9101,"s6495",0.25,"Male",1991,"posttest","glinked","glank","sang","silly",0.154,"decrease",0.609,"glank",FALSE
9102,"s6495",0.25,"Male",1991,"posttest","blurned","blurnt","burnt","silly",0.154,"decrease",0.639,"blurnt",FALSE
9103,"s6495",0.25,"Male",1991,"posttest","klited","klote","drove","silly",0.154,"decrease",0.554,"klote",FALSE
9104,"s6495",0.25,"Male",1991,"posttest","theeled","thelt","kept","silly",0.154,"decrease",0.495,"thelt",FALSE
9105,"s6495",0.25,"Male",1991,"posttest","breeped","brept","kept","silly",0.154,"decrease",0.55,"brept",FALSE
9106,"s6495",0.25,"Male",1991,"posttest","threlled","threlt","burnt","silly",0.154,"decrease",0.653,"threlt",FALSE
9107,"s6495",0.25,"Male",1991,"posttest","strimmed","stram","sang","silly",0.154,"decrease",0.619,"stram",FALSE
9108,"s6495",0.25,"Male",1991,"posttest","chimmed","cham","sang","silly",0.154,"decrease",0.743,"cham",FALSE
9109,"s6495",0.25,"Male",1991,"posttest","skrilled","skrilt","burnt","silly",0.154,"decrease",0.733,"skrilt",FALSE
9110,"s6495",0.25,"Male",1991,"posttest","shreeped","shrept","kept","silly",0.154,"decrease",0.46,"shrept",FALSE
9111,"s6495",0.25,"Male",1991,"posttest","chited","chote","drove","silly",0.154,"decrease",0.579,"chote",FALSE
9112,"s6495",0.25,"Male",1991,"posttest","squeeped","squept","kept","silly",0.154,"decrease",0.52,"squept",FALSE
9113,"s6495",0.25,"Male",1991,"posttest","zited","zote","drove","silly",0.154,"decrease",0.54,"zote",FALSE
9114,"s6495",0.25,"Male",1991,"posttest","squited","squote","drove","silly",0.154,"decrease",0.505,"squote",FALSE
9115,"s6495",0.25,"Male",1991,"posttest","schmined","schmone","drove","silly",0.154,"decrease",0.703,"schmone",FALSE
9116,"s6495",0.25,"Male",1991,"posttest","neemed","nemt","kept","silly",0.154,"decrease",0.658,"nemt",FALSE
9117,"s6495",0.25,"Male",1991,"posttest","kreened","krent","kept","silly",0.154,"decrease",0.683,"krent",FALSE
9118,"s6495",0.25,"Male",1991,"posttest","dwimmed","dwam","sang","silly",0.154,"decrease",0.515,"dwam",FALSE
9119,"s6495",0.25,"Male",1991,"posttest","ninked","nank","sang","silly",0.154,"decrease",0.647,"nank",FALSE
9120,"s6495",0.25,"Male",1991,"posttest","splided","splode","drove","silly",0.154,"decrease",0.475,"splode",FALSE
9121,"s6495",0.25,"Male",1991,"posttest","skeened","skent","kept","silly",0.154,"decrease",0.688,"skent",FALSE
9122,"s6495",0.25,"Male",1991,"posttest","pringed","prang","sang","silly",0.154,"decrease",0.465,"prang",FALSE
9123,"s6495",0.25,"Male",1991,"posttest","squided","squode","drove","silly",0.154,"decrease",0.406,"squode",FALSE
9124,"s6495",0.25,"Male",1991,"posttest","sneemed","snemt","kept","silly",0.154,"decrease",0.713,"snemt",FALSE
9125,"s6495",0.25,"Male",1991,"posttest","swided","swode","drove","silly",0.154,"decrease",0.356,"swode",FALSE
9126,"s6495",0.25,"Male",1991,"posttest","pited","pote","drove","silly",0.154,"decrease",0.629,"pote",FALSE
9127,"s6495",0.25,"Male",1991,"posttest","pleeled","plelt","kept","silly",0.154,"decrease",0.574,"plelt",FALSE
9128,"s6495",0.25,"Male",1991,"posttest","vurned","vurnt","burnt","silly",0.154,"decrease",0.668,"vurnt",FALSE
9129,"s6495",0.25,"Male",1991,"posttest","jeemed","jemt","kept","silly",0.154,"decrease",0.723,"jemt",FALSE
9130,"s6495",0.25,"Male",1991,"posttest","swurned","swurnt","burnt","silly",0.154,"decrease",0.723,"swurnt",FALSE
9131,"s6495",0.25,"Male",1991,"posttest","jurned","jurnt","burnt","silly",0.154,"decrease",0.718,"jurnt",FALSE
9132,"s6495",0.25,"Male",1991,"posttest","theeped","thept","kept","silly",0.154,"decrease",0.416,"thept",FALSE
9133,"s6495",0.25,"Male",1991,"posttest","skinged","skang","sang","silly",0.154,"decrease",0.52,"skang",FALSE
9134,"s6495",0.25,"Male",1991,"posttest","squeened","squent","kept","silly",0.154,"decrease",0.629,"squent",FALSE
9135,"s6495",0.25,"Male",1991,"posttest","vrilled","vrilt","burnt","silly",0.154,"decrease",0.772,"vrilt",FALSE
9136,"s6495",0.25,"Male",1991,"posttest","thrimmed","thram","sang","silly",0.154,"decrease",0.683,"thram",FALSE
9137,"s6495",0.25,"Male",1991,"posttest","strited","strote","drove","silly",0.154,"decrease",0.426,"strote",FALSE
9138,"s6495",0.25,"Male",1991,"posttest","sninked","snank","sang","silly",0.154,"decrease",0.421,"snank",FALSE
9139,"s6495",0.25,"Male",1991,"posttest","kleemed","klemt","kept","silly",0.154,"decrease",0.653,"klemt",FALSE
9140,"s6495",0.25,"Male",1991,"posttest","shinged","shang","sang","silly",0.154,"decrease",0.45,"shang",FALSE
9141,"s6495",0.25,"Male",1991,"posttest","spinged","spang","sang","silly",0.154,"decrease",0.401,"spang",FALSE
9142,"s6495",0.25,"Male",1991,"posttest","twited","twote","drove","silly",0.154,"decrease",0.446,"twote",FALSE
9143,"s6495",0.25,"Male",1991,"posttest","prurned","prurnt","burnt","silly",0.154,"decrease",0.688,"prurnt",FALSE
9144,"s6495",0.25,"Male",1991,"posttest","brived","brove","drove","silly",0.154,"decrease",0.391,"brove",FALSE
9145,"s6495",0.25,"Male",1991,"posttest","brurned","brurnt","burnt","silly",0.154,"decrease",0.554,"brurnt",FALSE
9146,"s6495",0.25,"Male",1991,"posttest","klilled","klilt","burnt","silly",0.154,"decrease",0.693,"klilt",FALSE
9147,"s6495",0.25,"Male",1991,"posttest","glilled","glilt","burnt","silly",0.154,"decrease",0.673,"glilt",FALSE
9148,"s6495",0.25,"Male",1991,"posttest","slined","slone","drove","silly",0.154,"decrease",0.614,"slone",FALSE
9149,"s6495",0.25,"Male",1991,"posttest","gurned","gurnt","burnt","silly",0.154,"decrease",0.708,"gurnt",FALSE
9150,"s6495",0.25,"Male",1991,"posttest","smimmed","smam","sang","silly",0.154,"decrease",0.579,"smam",FALSE
9151,"s6495",0.25,"Male",1991,"posttest","trinked","trank","sang","silly",0.154,"decrease",0.49,"trank",FALSE
9152,"s6495",0.25,"Male",1991,"posttest","slurned","slurnt","burnt","silly",0.154,"decrease",0.698,"slurnt",FALSE
9153,"s6497",0.134615384615385,"Female",1983,"posttest","skinged","skang","sang","silly",0.192,"increase",0.52,"skang",FALSE
9154,"s6497",0.134615384615385,"Female",1983,"posttest","theeped","thept","kept","silly",0.192,"increase",0.416,"thept",FALSE
9155,"s6497",0.134615384615385,"Female",1983,"posttest","prurned","prurnt","burnt","silly",0.192,"increase",0.688,"prurnt",FALSE
9156,"s6497",0.134615384615385,"Female",1983,"posttest","trinked","trank","sang","silly",0.192,"increase",0.49,"trank",FALSE
9157,"s6497",0.134615384615385,"Female",1983,"posttest","glinked","glank","sang","silly",0.192,"increase",0.609,"glank",FALSE
9158,"s6497",0.134615384615385,"Female",1983,"posttest","spinged","spang","sang","silly",0.192,"increase",0.401,"spang",FALSE
9159,"s6497",0.134615384615385,"Female",1983,"posttest","klited","klote","drove","silly",0.192,"increase",0.554,"klited",TRUE
9160,"s6497",0.134615384615385,"Female",1983,"posttest","dwimmed","dwam","sang","silly",0.192,"increase",0.515,"dwam",FALSE
9161,"s6497",0.134615384615385,"Female",1983,"posttest","pited","pote","drove","silly",0.192,"increase",0.629,"pote",FALSE
9162,"s6497",0.134615384615385,"Female",1983,"posttest","squeened","squent","kept","silly",0.192,"increase",0.629,"squent",FALSE
9163,"s6497",0.134615384615385,"Female",1983,"posttest","vurned","vurnt","burnt","silly",0.192,"increase",0.668,"vurned",TRUE
9164,"s6497",0.134615384615385,"Female",1983,"posttest","strimmed","stram","sang","silly",0.192,"increase",0.619,"stram",FALSE
9165,"s6497",0.134615384615385,"Female",1983,"posttest","brurned","brurnt","burnt","silly",0.192,"increase",0.554,"brurned",TRUE
9166,"s6497",0.134615384615385,"Female",1983,"posttest","slined","slone","drove","silly",0.192,"increase",0.614,"slined",TRUE
9167,"s6497",0.134615384615385,"Female",1983,"posttest","strited","strote","drove","silly",0.192,"increase",0.426,"strote",FALSE
9168,"s6497",0.134615384615385,"Female",1983,"posttest","shinged","shang","sang","silly",0.192,"increase",0.45,"shang",FALSE
9169,"s6497",0.134615384615385,"Female",1983,"posttest","skrilled","skrilt","burnt","silly",0.192,"increase",0.733,"skrilt",FALSE
9170,"s6497",0.134615384615385,"Female",1983,"posttest","theeled","thelt","kept","silly",0.192,"increase",0.495,"thelt",FALSE
9171,"s6497",0.134615384615385,"Female",1983,"posttest","thrimmed","thram","sang","silly",0.192,"increase",0.683,"thram",FALSE
9172,"s6497",0.134615384615385,"Female",1983,"posttest","swurned","swurnt","burnt","silly",0.192,"increase",0.723,"swurnt",FALSE
9173,"s6497",0.134615384615385,"Female",1983,"posttest","slurned","slurnt","burnt","silly",0.192,"increase",0.698,"slurnt",FALSE
9174,"s6497",0.134615384615385,"Female",1983,"posttest","splided","splode","drove","silly",0.192,"increase",0.475,"splode",FALSE
9175,"s6497",0.134615384615385,"Female",1983,"posttest","squided","squode","drove","silly",0.192,"increase",0.406,"squode",FALSE
9176,"s6497",0.134615384615385,"Female",1983,"posttest","vrilled","vrilt","burnt","silly",0.192,"increase",0.772,"vrilt",FALSE
9177,"s6497",0.134615384615385,"Female",1983,"posttest","gurned","gurnt","burnt","silly",0.192,"increase",0.708,"gurned",TRUE
9178,"s6497",0.134615384615385,"Female",1983,"posttest","ninked","nank","sang","silly",0.192,"increase",0.647,"nank",FALSE
9179,"s6497",0.134615384615385,"Female",1983,"posttest","squeeped","squept","kept","silly",0.192,"increase",0.52,"squept",FALSE
9180,"s6497",0.134615384615385,"Female",1983,"posttest","twited","twote","drove","silly",0.192,"increase",0.446,"twote",FALSE
9181,"s6497",0.134615384615385,"Female",1983,"posttest","squited","squote","drove","silly",0.192,"increase",0.505,"squited",TRUE
9182,"s6497",0.134615384615385,"Female",1983,"posttest","breeped","brept","kept","silly",0.192,"increase",0.55,"brept",FALSE
9183,"s6497",0.134615384615385,"Female",1983,"posttest","blurned","blurnt","burnt","silly",0.192,"increase",0.639,"blurned",TRUE
9184,"s6497",0.134615384615385,"Female",1983,"posttest","pringed","prang","sang","silly",0.192,"increase",0.465,"pringed",TRUE
9185,"s6497",0.134615384615385,"Female",1983,"posttest","pleeled","plelt","kept","silly",0.192,"increase",0.574,"plelt",FALSE
9186,"s6497",0.134615384615385,"Female",1983,"posttest","klilled","klilt","burnt","silly",0.192,"increase",0.693,"klilt",FALSE
9187,"s6497",0.134615384615385,"Female",1983,"posttest","sneemed","snemt","kept","silly",0.192,"increase",0.713,"snemt",FALSE
9188,"s6497",0.134615384615385,"Female",1983,"posttest","neemed","nemt","kept","silly",0.192,"increase",0.658,"nemt",FALSE
9189,"s6497",0.134615384615385,"Female",1983,"posttest","kreened","krent","kept","silly",0.192,"increase",0.683,"krent",FALSE
9190,"s6497",0.134615384615385,"Female",1983,"posttest","jeemed","jemt","kept","silly",0.192,"increase",0.723,"jemt",FALSE
9191,"s6497",0.134615384615385,"Female",1983,"posttest","chimmed","cham","sang","silly",0.192,"increase",0.743,"cham",FALSE
9192,"s6497",0.134615384615385,"Female",1983,"posttest","smimmed","smam","sang","silly",0.192,"increase",0.579,"smam",FALSE
9193,"s6497",0.134615384615385,"Female",1983,"posttest","swided","swode","drove","silly",0.192,"increase",0.356,"swode",FALSE
9194,"s6497",0.134615384615385,"Female",1983,"posttest","kleemed","klemt","kept","silly",0.192,"increase",0.653,"klemt",FALSE
9195,"s6497",0.134615384615385,"Female",1983,"posttest","sninked","snank","sang","silly",0.192,"increase",0.421,"snank",FALSE
9196,"s6497",0.134615384615385,"Female",1983,"posttest","brived","brove","drove","silly",0.192,"increase",0.391,"brove",FALSE
9197,"s6497",0.134615384615385,"Female",1983,"posttest","shreeped","shrept","kept","silly",0.192,"increase",0.46,"shrept",FALSE
9198,"s6497",0.134615384615385,"Female",1983,"posttest","skeened","skent","kept","silly",0.192,"increase",0.688,"skent",FALSE
9199,"s6497",0.134615384615385,"Female",1983,"posttest","schmined","schmone","drove","silly",0.192,"increase",0.703,"schmined",TRUE
9200,"s6497",0.134615384615385,"Female",1983,"posttest","jurned","jurnt","burnt","silly",0.192,"increase",0.718,"jurned",TRUE
9201,"s6497",0.134615384615385,"Female",1983,"posttest","zited","zote","drove","silly",0.192,"increase",0.54,"zote",FALSE
9202,"s6497",0.134615384615385,"Female",1983,"posttest","glilled","glilt","burnt","silly",0.192,"increase",0.673,"glilled",TRUE
9203,"s6497",0.134615384615385,"Female",1983,"posttest","threlled","threlt","burnt","silly",0.192,"increase",0.653,"threlt",FALSE
9204,"s6497",0.134615384615385,"Female",1983,"posttest","chited","chote","drove","silly",0.192,"increase",0.579,"chote",FALSE
9205,"s6500",0.480769230769231,"Female",1983,"posttest","surned","surnt","burnt","silly",0.288,"decrease",0.698,"surned",TRUE
9206,"s6500",0.480769230769231,"Female",1983,"posttest","dwilled","dwilt","burnt","silly",0.288,"decrease",0.673,"dwilt",FALSE
9207,"s6500",0.480769230769231,"Female",1983,"posttest","skurned","skurnt","burnt","silly",0.288,"decrease",0.733,"skurned",TRUE
9208,"s6500",0.480769230769231,"Female",1983,"posttest","twinked","twank","sang","silly",0.288,"decrease",0.594,"twank",FALSE
9209,"s6500",0.480769230769231,"Female",1983,"posttest","beeved","bove","drove","silly",0.288,"decrease",0.574,"bove",FALSE
9210,"s6500",0.480769230769231,"Female",1983,"posttest","skeeped","skept","kept","silly",0.288,"decrease",0.485,"skept",FALSE
9211,"s6500",0.480769230769231,"Female",1983,"posttest","sprided","sprode","drove","silly",0.288,"decrease",0.347,"sprode",FALSE
9212,"s6500",0.480769230769231,"Female",1983,"posttest","trurned","trurnt","burnt","silly",0.288,"decrease",0.718,"trurned",TRUE
9213,"s6500",0.480769230769231,"Female",1983,"posttest","sleeled","slelt","kept","silly",0.288,"decrease",0.55,"slelt",FALSE
9214,"s6500",0.480769230769231,"Female",1983,"posttest","grinked","grank","sang","silly",0.288,"decrease",0.47,"grank",FALSE
9215,"s6500",0.480769230769231,"Female",1983,"posttest","splinged","splang","sang","silly",0.288,"decrease",0.401,"splang",FALSE
9216,"s6500",0.480769230769231,"Female",1983,"posttest","squined","squone","drove","silly",0.288,"decrease",0.678,"squone",FALSE
9217,"s6500",0.480769230769231,"Female",1983,"posttest","dwinged","dwang","sang","silly",0.288,"decrease",0.485,"dwinged",TRUE
9218,"s6500",0.480769230769231,"Female",1983,"posttest","skelled","skelt","burnt","silly",0.288,"decrease",0.584,"skelt",FALSE
9219,"s6500",0.480769230769231,"Female",1983,"posttest","cheemed","chemt","kept","silly",0.288,"decrease",0.733,"cheemed",TRUE
9220,"s6500",0.480769230769231,"Female",1983,"posttest","snined","snone","drove","silly",0.288,"decrease",0.644,"snined",TRUE
9221,"s6500",0.480769230769231,"Female",1983,"posttest","swited","swote","drove","silly",0.288,"decrease",0.46,"swote",FALSE
9222,"s6500",0.480769230769231,"Female",1983,"posttest","spreemed","spremt","kept","silly",0.288,"decrease",0.639,"spreemed",TRUE
9223,"s6500",0.480769230769231,"Female",1983,"posttest","snurned","snurnt","burnt","silly",0.288,"decrease",0.757,"snurned",TRUE
9224,"s6500",0.480769230769231,"Female",1983,"posttest","vrinked","vrank","sang","silly",0.288,"decrease",0.515,"vrank",FALSE
9225,"s6500",0.480769230769231,"Female",1983,"posttest","skrined","skrone","drove","silly",0.288,"decrease",0.599,"skrone",FALSE
9226,"s6500",0.480769230769231,"Female",1983,"posttest","shrided","shrode","drove","silly",0.288,"decrease",0.376,"shrode",FALSE
9227,"s6500",0.480769230769231,"Female",1983,"posttest","gimmed","gam","sang","silly",0.288,"decrease",0.728,"gam",FALSE
9228,"s6500",0.480769230769231,"Female",1983,"posttest","skrurned","skrurnt","burnt","silly",0.288,"decrease",0.668,"skrurned",TRUE
9229,"s6500",0.480769230769231,"Female",1983,"posttest","drelled","drelt","burnt","silly",0.288,"decrease",0.653,"drelled",TRUE
9230,"s6500",0.480769230769231,"Female",1983,"posttest","zelled","zelt","burnt","silly",0.288,"decrease",0.639,"zelt",FALSE
9231,"s6500",0.480769230769231,"Female",1983,"posttest","thided","thode","drove","silly",0.288,"decrease",0.436,"thode",FALSE
9232,"s6500",0.480769230769231,"Female",1983,"posttest","strinked","strank","sang","silly",0.288,"decrease",0.416,"strank",FALSE
9233,"s6500",0.480769230769231,"Female",1983,"posttest","vinked","vank","sang","silly",0.288,"decrease",0.624,"vank",FALSE
9234,"s6500",0.480769230769231,"Female",1983,"posttest","sprurned","sprurnt","burnt","silly",0.288,"decrease",0.688,"sprurned",TRUE
9235,"s6500",0.480769230769231,"Female",1983,"posttest","sminked","smank","sang","silly",0.288,"decrease",0.579,"smank",FALSE
9236,"s6500",0.480769230769231,"Female",1983,"posttest","dweeped","dwept","kept","silly",0.288,"decrease",0.426,"dwept",FALSE
9237,"s6500",0.480769230769231,"Female",1983,"posttest","shreened","shrent","kept","silly",0.288,"decrease",0.693,"shreened",TRUE
9238,"s6500",0.480769230769231,"Female",1983,"posttest","murned","murnt","burnt","silly",0.288,"decrease",0.723,"murnt",FALSE
9239,"s6500",0.480769230769231,"Female",1983,"posttest","fimmed","fam","sang","silly",0.288,"decrease",0.772,"fam",FALSE
9240,"s6500",0.480769230769231,"Female",1983,"posttest","preemed","premt","kept","silly",0.288,"decrease",0.678,"preemed",TRUE
9241,"s6500",0.480769230769231,"Female",1983,"posttest","streened","strent","kept","silly",0.288,"decrease",0.718,"streened",TRUE
9242,"s6500",0.480769230769231,"Female",1983,"posttest","prilled","prilt","burnt","silly",0.288,"decrease",0.713,"prilled",TRUE
9243,"s6500",0.480769230769231,"Female",1983,"posttest","glined","glone","drove","silly",0.288,"decrease",0.619,"glined",TRUE
