"subject","condition","correct","correctAnswer","experiment","subj.gender","interlocutor","inTraining","phase","promptImage","promptName","selection","targetImage","targetWord1","targetWord2","subj.yob","subject.age","trialNumber"
"s1391","linguistic",TRUE,"rakpak","exp1","Male","male_side",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1987,27,34
"s1391","linguistic",TRUE,"ranpak","exp1","Male","female_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,35
"s1391","linguistic",FALSE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1987,27,36
"s1391","linguistic",FALSE,"ranpak","exp1","Male","female_side",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1987,27,37
"s1391","linguistic",FALSE,"rakpak","exp1","Male","male_side",TRUE,"training","bear_large_male","rak","rakpek","bear_dimin","rakpek","rakpak",1987,27,38
"s1391","linguistic",TRUE,"ranpak","exp1","Male","male",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,39
"s1391","linguistic",TRUE,"rakpak","exp1","Male","male_side",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1987,27,40
"s1391","linguistic",TRUE,"ranpak","exp1","Male","female_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,41
"s1391","linguistic",FALSE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1987,27,42
"s1391","linguistic",TRUE,"ranpak","exp1","Male","female_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,43
"s1391","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,44
"s1391","linguistic",TRUE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1987,27,45
"s1391","linguistic",FALSE,"fanpak","exp1","Male","male_side",TRUE,"training","chair_large","fan","fanpek","chair_dimin","fanpek","fanpak",1987,27,46
"s1391","linguistic",TRUE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1987,27,47
"s1391","linguistic",FALSE,"fanpak","exp1","Male","male_side",TRUE,"training","chair_large","fan","fanpek","chair_dimin","fanpek","fanpak",1987,27,48
"s1391","linguistic",TRUE,"tekpek","exp1","Male","male",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1987,27,49
"s1391","linguistic",TRUE,"fanpak","exp1","Male","male_side",TRUE,"training","chair_large","fan","fanpak","chair_dimin","fanpek","fanpak",1987,27,50
"s1391","linguistic",TRUE,"tekpek","exp1","Male","female",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1987,27,51
"s1391","linguistic",TRUE,"fekpek","exp1","Male","male_side",TRUE,"training","pitcher_large","fek","fekpek","pitcher_dimin","fekpek","fekpak",1987,27,52
"s1391","linguistic",FALSE,"fanpak","exp1","Male","female_side",TRUE,"training","chair_large","fan","fanpek","chair_dimin","fanpek","fanpak",1987,27,53
"s1391","linguistic",TRUE,"fekpek","exp1","Male","male_side",TRUE,"training","pitcher_large","fek","fekpek","pitcher_dimin","fekpek","fekpak",1987,27,54
"s1391","linguistic",TRUE,"fanpak","exp1","Male","female_side",TRUE,"training","chair_large","fan","fanpak","chair_dimin","fanpek","fanpak",1987,27,55
"s1391","linguistic",FALSE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1987,27,56
"s1391","linguistic",TRUE,"fanpak","exp1","Male","female_side",TRUE,"training","chair_large","fan","fanpak","chair_dimin","fanpek","fanpak",1987,27,57
"s1391","linguistic",TRUE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1987,27,58
"s1391","linguistic",FALSE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpek","fox_dimin","ranpek","ranpak",1987,27,59
"s1391","linguistic",TRUE,"falpak","exp1","Male","male",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1987,27,60
"s1391","linguistic",TRUE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,61
"s1391","linguistic",FALSE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpek","bokchoy_dimin","falpek","falpak",1987,27,62
"s1391","linguistic",TRUE,"ranpak","exp1","Male","male_side",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1987,27,63
"s1391","linguistic",TRUE,"falpak","exp1","Male","female_side",TRUE,"training","bokchoy_large","fal","falpak","bokchoy_dimin","falpek","falpak",1987,27,64
"s1391","linguistic",TRUE,"rakpak","exp1","Male","female",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1987,27,65
"s1391","linguistic",FALSE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpak","bokchoy_dimin","tekpek","tekpak",1987,27,66
"s1391","linguistic",TRUE,"rakpak","exp1","Male","female",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1987,27,67
"s1391","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1987,27,68
"s1391","linguistic",FALSE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpek","bear_dimin","rakpek","rakpak",1987,27,69
"s1391","linguistic",TRUE,"tekpek","exp1","Male","male_side",TRUE,"training","bokchoy_large","tek","tekpek","bokchoy_dimin","tekpek","tekpak",1987,27,70
"s1391","linguistic",TRUE,"rakpak","exp1","Male","male",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1987,27,71
"s1391","linguistic",TRUE,"rakpak","exp1","Male","female_side",TRUE,"training","bear_large_male","rak","rakpak","bear_dimin","rakpek","rakpak",1987,27,72
"s1397","linguistic",TRUE,"fanpak","exp1","Female","female_side",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,1
"s1397","linguistic",TRUE,"fanpak","exp1","Female","female",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,2
"s1397","linguistic",TRUE,"falpak","exp1","Female","male",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,3
"s1397","linguistic",FALSE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpak","fox_dimin","pelpek","pelpak",1962,52,4
"s1397","linguistic",TRUE,"falpak","exp1","Female","male",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,5
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,6
"s1397","linguistic",FALSE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpak","fox_dimin","pelpek","pelpak",1962,52,7
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,8
"s1397","linguistic",FALSE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpak","fox_dimin","pelpek","pelpak",1962,52,9
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,10
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,11
"s1397","linguistic",FALSE,"wenpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wen","wenpak","bokchoy_dimin","wenpek","wenpak",1962,52,12
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,13
"s1397","linguistic",FALSE,"wenpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wen","wenpak","bokchoy_dimin","wenpek","wenpak",1962,52,14
"s1397","linguistic",FALSE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpak","fox_dimin","pelpek","pelpak",1962,52,15
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,16
"s1397","linguistic",FALSE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpak","fox_dimin","pelpek","pelpak",1962,52,17
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,18
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,19
"s1397","linguistic",FALSE,"wenpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wen","wenpak","bokchoy_dimin","wenpek","wenpak",1962,52,20
"s1397","linguistic",FALSE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpak","fox_dimin","pelpek","pelpak",1962,52,21
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,22
"s1397","linguistic",TRUE,"pelpek","exp1","Female","female",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,23
"s1397","linguistic",TRUE,"wenpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,24
"s1397","linguistic",TRUE,"ranpak","exp1","Female","male",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,25
"s1397","linguistic",FALSE,"wenpek","exp1","Female","male",TRUE,"training","bokchoy_large","wen","wenpak","bokchoy_dimin","wenpek","wenpak",1962,52,26
"s1397","linguistic",FALSE,"ranpak","exp1","Female","male",TRUE,"training","gate_large","ran","ranpek","gate_dimin","ranpek","ranpak",1962,52,27
"s1397","linguistic",TRUE,"wenpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,28
"s1397","linguistic",TRUE,"ranpak","exp1","Female","male",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,29
"s1397","linguistic",TRUE,"wenpek","exp1","Female","male",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,30
"s1397","linguistic",TRUE,"wenpek","exp1","Female","female_side",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,31
"s1397","linguistic",TRUE,"pelpek","exp1","Female","male_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,32
"s1397","linguistic",FALSE,"falpak","exp1","Female","female_side",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,33
"s1397","linguistic",TRUE,"pelpek","exp1","Female","male_side",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,34
"s1397","linguistic",TRUE,"falpak","exp1","Female","female_side",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,35
"s1397","linguistic",FALSE,"ranpak","exp1","Female","male_side",TRUE,"training","gate_large","ran","ranpek","gate_dimin","ranpek","ranpak",1962,52,36
"s1397","linguistic",TRUE,"falpak","exp1","Female","female_side",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,37
"s1397","linguistic",TRUE,"ranpak","exp1","Female","male_side",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,38
"s1397","linguistic",TRUE,"pelpek","exp1","Female","male",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,39
"s1397","linguistic",FALSE,"wekpek","exp1","Female","female",TRUE,"training","bokchoy_large","wek","wekpak","bokchoy_dimin","wekpek","wekpak",1962,52,40
"s1397","linguistic",TRUE,"pelpek","exp1","Female","male",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,41
"s1397","linguistic",FALSE,"wekpek","exp1","Female","female",TRUE,"training","bokchoy_large","wek","wekpak","bokchoy_dimin","wekpek","wekpak",1962,52,42
"s1397","linguistic",TRUE,"pelpek","exp1","Female","male",TRUE,"training","fox_large_male","pel","pelpek","fox_dimin","pelpek","pelpak",1962,52,43
"s1397","linguistic",TRUE,"wekpek","exp1","Female","female",TRUE,"training","bokchoy_large","wek","wekpek","bokchoy_dimin","wekpek","wekpak",1962,52,44
"s1397","linguistic",TRUE,"ranpak","exp1","Female","female_side",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,45
"s1397","linguistic",TRUE,"falpak","exp1","Female","male_side",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,46
"s1397","linguistic",TRUE,"wekpek","exp1","Female","male",TRUE,"training","bokchoy_large","wek","wekpek","bokchoy_dimin","wekpek","wekpak",1962,52,47
"s1397","linguistic",TRUE,"fanpak","exp1","Female","male_side",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,48
"s1397","linguistic",TRUE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,49
"s1397","linguistic",FALSE,"falpak","exp1","Female","female",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,50
"s1397","linguistic",TRUE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,51
"s1397","linguistic",FALSE,"falpak","exp1","Female","female",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,52
"s1397","linguistic",TRUE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,53
"s1397","linguistic",FALSE,"falpak","exp1","Female","female",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,54
"s1397","linguistic",FALSE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpak","bokchoy_dimin","wenpek","wenpak",1962,52,55
"s1397","linguistic",TRUE,"fanpak","exp1","Female","male_side",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,56
"s1397","linguistic",FALSE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpak","bokchoy_dimin","wenpek","wenpak",1962,52,57
"s1397","linguistic",FALSE,"fanpak","exp1","Female","male_side",TRUE,"training","mushroom_large","fan","fanpek","mushroom_dimin","fanpek","fanpak",1962,52,58
"s1397","linguistic",FALSE,"wekpek","exp1","Female","male",TRUE,"training","bokchoy_large","wek","wekpak","bokchoy_dimin","wekpek","wekpak",1962,52,59
"s1397","linguistic",FALSE,"falpak","exp1","Female","male_side",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,60
"s1397","linguistic",TRUE,"ranpak","exp1","Female","female_side",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,61
"s1397","linguistic",FALSE,"falpak","exp1","Female","male_side",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,62
"s1397","linguistic",TRUE,"ranpak","exp1","Female","female_side",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,63
"s1397","linguistic",TRUE,"falpak","exp1","Female","male_side",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,64
"s1397","linguistic",TRUE,"wekpek","exp1","Female","male",TRUE,"training","bokchoy_large","wek","wekpek","bokchoy_dimin","wekpek","wekpak",1962,52,65
"s1397","linguistic",TRUE,"fanpak","exp1","Female","male_side",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,66
"s1397","linguistic",TRUE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,67
"s1397","linguistic",FALSE,"falpak","exp1","Female","female",TRUE,"training","bear_large_male","fal","falpek","bear_dimin","falpek","falpak",1962,52,68
"s1397","linguistic",TRUE,"wenpek","exp1","Female","female",TRUE,"training","bokchoy_large","wen","wenpek","bokchoy_dimin","wenpek","wenpak",1962,52,69
"s1397","linguistic",TRUE,"falpak","exp1","Female","female",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,70
"s1397","linguistic",FALSE,"wekpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wek","wekpak","bokchoy_dimin","wekpek","wekpak",1962,52,71
"s1397","linguistic",TRUE,"falpak","exp1","Female","female",TRUE,"training","bear_large_male","fal","falpak","bear_dimin","falpek","falpak",1962,52,72
"s1397","linguistic",TRUE,"wekpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wek","wekpek","bokchoy_dimin","wekpek","wekpak",1962,52,73
"s1397","linguistic",FALSE,"fanpak","exp1","Female","male",TRUE,"training","mushroom_large","fan","fanpek","mushroom_dimin","fanpek","fanpak",1962,52,74
"s1397","linguistic",TRUE,"wekpek","exp1","Female","male_side",TRUE,"training","bokchoy_large","wek","wekpek","bokchoy_dimin","wekpek","wekpak",1962,52,75
"s1397","linguistic",TRUE,"fanpak","exp1","Female","male",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,76
"s1397","linguistic",FALSE,"ranpak","exp1","Female","female",TRUE,"training","gate_large","ran","ranpek","gate_dimin","ranpek","ranpak",1962,52,77
"s1397","linguistic",TRUE,"fanpak","exp1","Female","male",TRUE,"training","mushroom_large","fan","fanpak","mushroom_dimin","fanpek","fanpak",1962,52,78
"s1397","linguistic",TRUE,"ranpak","exp1","Female","female",TRUE,"training","gate_large","ran","ranpak","gate_dimin","ranpek","ranpak",1962,52,79
"s1397","linguistic",TRUE,"wekpek","exp1","Female","female_side",TRUE,"training","bokchoy_large","wek","wekpek","bokchoy_dimin","wekpek","wekpak",1962,52,80
"s1403","linguistic",TRUE,"fanpak","exp1","Male","male",TRUE,"training","fox_large_male","fan","fanpak","fox_dimin","fanpek","fanpak",1993,21,1
"s1403","linguistic",TRUE,"fekpek","exp1","Male","female",TRUE,"training","bear_large_male","fek","fekpek","bear_dimin","fekpek","fekpak",1993,21,2
"s1403","linguistic",TRUE,"fanpak","exp1","Male","female_side",TRUE,"training","fox_large_male","fan","fanpak","fox_dimin","fanpek","fanpak",1993,21,3
"s1403","linguistic",TRUE,"ranpak","exp1","Male","female",TRUE,"training","fox_large_male","ran","ranpak","fox_dimin","ranpek","ranpak",1993,21,4
"s1403","linguistic",FALSE,"pelpek","exp1","Male","male_side",TRUE,"training","bear_large_male","pel","pelpak","bear_dimin","pelpek","pelpak",1993,21,5
